placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0007461634948096888,0.00019869326277223692,-2824.547851820212,38.61102069737231,29.327209999999994,7.80944,8.88849038784335e-05,4.2902736140341294e-05,762.7469032883553,4.279997002306032,3.4935322620379505,1.686249141259974,187.674959897995
