placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0006914387848565032,8.798799104416856e-05,-2113.357531038085,28.919034550223127,27.176310000000004,3.45828,8.728362664549447e-05,2.8497393915389834e-05,602.7581839403375,3.692357159588294,3.4305956616745146,1.120061570450482,150.0523407459259
