placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0016889817830246284,0.0007515204559332382,-17302.6683837881,85.86546173184414,66.38374,29.537760000000002,0.00022507645976377384,0.00013213335660242762,4475.757998304622,11.564583581910822,8.846405174555368,5.193369447901815,467.24580240249634
