placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0003904490637085284,0.0005795089558314676,-2426.9629457472643,39.02247859087757,15.34621,22.777019999999997,6.445694440277166e-05,6.673118291710535e-05,625.24969171221,4.002301905134784,2.5334157428065374,2.622802413373909,205.86569452285767
