placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.009408263789945045,0.0012501587624669244,-330325.3994442997,168.74568447848108,369.7824,49.13624,0.0005111542739219139,0.00013214617200843512,26155.689237384995,69.68402055437812,20.09040758222689,5.193873144619533,1921.023479938507
