placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.002192714736413597,0.0002812156523509058,-19817.973166962067,82.25932084793449,86.18246,11.052900000000001,0.0003656452131806625,7.105694781288256e-05,6330.532989625458,13.547312247667856,14.37131945885276,2.792822276837536,451.210720539093
