placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0021004750152656213,0.001134026307754936,-30504.73290195297,93.11059376394488,82.55707000000001,44.571769999999994,0.00028885589221206234,0.00014699025851442544,7174.080690775975,16.83194956211718,11.353191987502896,5.7773051206509765,646.7056179046631
