placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0005924931304701812,0.0009059248422552413,-5646.699544624642,57.698007724340506,23.287349999999996,35.60647,9.565500569748234e-05,0.00011351673846688531,1396.650454002543,6.0375364121688,3.759624343933846,4.4616618887024595,306.17087626457214
