placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.002775811113372685,0.0005971147974760839,-36772.86942816417,86.39405315498638,109.10047999999999,23.469,0.00047776576637510113,0.00010892696766736423,12265.871398792973,19.17262467992389,18.778105681606974,4.281265537198085,657.6496531963348
