placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0013026244148178303,0.002991265265621819,-42159.953548951904,144.5451113218265,51.19835,117.56868999999999,0.0001727487220319752,0.0002158529416389739,4999.155950412121,20.634743579431003,6.789715770744752,8.48388401817823,810.4717059135437
