T_res,P_res,yco_res,yco_sim,P_sim,E_sim,rhoco,rhome,yco_s,P_s,rhoco_s,rhome_s,E_s,time
30.0,10.0,0.75,0.7380106327300774,9.78513126605374,-18.92053761223721,0.0001764082304526,6.262386831275721e-05,0.0772020031110475,1.8404974549765052,3.673459928053591e-05,2.135326350896564e-05,6.9678980405834645,66.55371975898743
30.0,10.0,0.75,0.7453292010776734,10.10030108965931,-19.4542350143912,0.0001857953360768,6.348422496570645e-05,0.0825032327171729,1.952088900407639,4.352605866268814e-05,2.0797023380195567e-05,7.524023230873638,68.09095025062561
30.0,10.0,0.75,0.7355960904172424,9.517478465470854,-17.309824957395794,0.0001735231824417,6.237146776406037e-05,0.0751107236764084,1.7434456446877884,3.38599675323524e-05,2.281441903178169e-05,6.6777825307338725,66.93181538581848
30.0,20.0,0.75,0.7322920748321017,18.83514500810297,-38.04906198497189,0.0003527506172839,0.0001289569272976,0.0532674347237992,3.1642909534773365,6.242245854311786e-05,2.53952941980888e-05,9.937997743747944,123.94060039520264
30.0,20.0,0.75,0.7407588566644523,18.81103433181725,-36.20528164477288,0.0003573168724279,0.0001250491083676,0.0575521460950539,3.495627468009603,6.126430118235956e-05,3.636798946467016e-05,9.7050223346087,125.7137804031372
30.0,20.0,0.75,0.7452542730533868,20.244069227839844,-43.67480744055728,0.0003875731138545,0.0001324817558299,0.0470672693510558,3.1171789909714134,5.492129725080612e-05,2.832321930032031e-05,10.443303139952684,125.05155205726624
30.0,30.0,0.75,0.7429778561544755,29.90058572447941,-64.24087077682641,0.0005968910836762,0.0002064855967078,0.0537034258063084,4.395752469737015,9.89771424628017e-05,3.4325597538603674e-05,13.551986473530008,185.73864316940308
30.0,30.0,0.75,0.7216100506746558,31.00342233573601,-65.0019656014835,0.000590229903978,0.0002277048010973,0.0402522830288562,5.23173171421904,8.602146862938817e-05,4.292765924816311e-05,15.504257637362844,184.9649419784546
30.0,30.0,0.75,0.7518564462258727,31.40015688032445,-66.34086386871635,0.0006272186556927,0.0002070079561042,0.0447709107707937,4.996251048020948,8.322490123809262e-05,4.224177367885485e-05,12.669075828580706,186.5383100509644
30.0,40.0,0.75,0.7018747685873266,38.34287101929155,-82.0564841643497,0.0007384877914951,0.0003136768175582,0.047432253135267,6.144684155952071,0.0001123389409791,6.09089004612637e-05,16.639114977543535,250.57040119171145
30.0,40.0,0.75,0.7716829168531529,37.83423085375544,-81.6311215170569,0.0007908960219478,0.0002340016460905,0.0340481651697951,6.019305776250551,8.312692215403761e-05,4.952898252123533e-05,15.325350114556077,247.67981481552124
30.0,40.0,0.75,0.75116884106195,37.29012164293528,-84.35748365459239,0.0007791275720164,0.0002580927297668,0.0393219413629687,6.365162240503899,9.269009110545248e-05,4.252061873853571e-05,12.019327354139117,249.54466605186465
30.0,50.0,0.75,0.71234650996641,48.57685356621442,-109.31945565388618,0.0009825668038408,0.000396771467764,0.0371395169349229,8.512042446142836,0.0001041737114277,5.65197472041574e-05,12.665306799512562,326.4099130630493
30.0,50.0,0.75,0.735618473623491,47.57161851314333,-108.8742492369081,0.0010151743209876542,0.0003648539917695473,0.03733245511949974,7.611918252475464,0.00011689633026825566,6.159372546510337e-05,15.695732885957334,340.25026416778564
