placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0002543186444127824,0.0010434136474659066,-3833.647272241005,48.53759588564308,9.995740000000001,41.010329999999996,5.347132784499736e-05,0.00012128929223662305,923.2574939895495,5.235654071128343,2.101637069619776,4.767154342068232,256.19905257225037
