placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0002556531141868512,0.0001677526460411154,-502.76732175479987,19.681577331701806,10.048189999999998,6.593349999999999,4.061000502973558e-05,2.6994418088815077e-05,135.10263016505806,2.242068462771599,1.5961356376887275,1.0609886085627875,97.49857568740845
