placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0009706174944026052,0.0006500254427030326,-7205.241580657345,69.22968837369628,38.149150000000006,25.548599999999997,0.00014818204933295654,9.489994836854011e-05,1950.45110405366,9.064440520582817,5.824147266982524,3.7299475706771004,326.33340644836426
