placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.001544255546509261,0.00227205017301038,-33094.4405457302,187.7228399725883,60.69541999999999,89.30066000000001,0.00019596272606585318,0.00015971011289391346,5056.513897802646,24.14736808047035,7.7021189852922936,6.2772462771823765,759.7957074642181
