placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0018665324140036638,0.002775060553633218,-50796.73676892717,179.07068042916507,73.36219,109.07098000000003,0.000235543900354309,0.00032373420150631354,9614.972578202998,27.911813668256737,9.257817459525759,12.724049056004148,888.7511053085327
