placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0027886884286586603,0.0017480709342560551,-53868.80881753656,182.52632332350422,109.60661,68.70617999999999,0.0003877500702690399,0.00020223281515007342,12682.561584935715,28.296244249743975,15.240128761854344,7.948558566658486,859.959148645401
