placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.00033382632810909833,0.001269065235090576,-5423.905010760079,78.58928119751039,13.12071,49.87934000000001,6.196061373401644e-05,0.0001345899834789119,1176.4906706620604,8.5875710460085,2.435299962201782,5.289924710655153,308.5897374153137
