placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0011594957256258905,0.0008320092102584979,-11222.60137091169,65.42020617360515,45.57281999999999,32.70128999999999,0.00016011716974728113,0.00011577821250986738,2705.031816335629,7.966203449359083,6.2932452397471375,4.550546864487828,411.48250460624695
