T_res,P_res,yco_res,yco_sim,P_sim,E_sim,rhoco,rhome,yco_s,P_s,rhoco_s,rhome_s,E_s,time
30.0,10.0,0.0,0.0,9.762124993190165,-12.275323023202489,0.0,0.00023586338392447156,0.0,1.5251227146460136,0.0,3.467934778963766e-05,4.448704838050511,43.71142077445984
30.0,10.0,0.0,0.0,10.03656521631384,-12.615217057988467,0.0,0.0002421122153197721,0.0,1.6017953480526064,0.0,3.5720417637045996e-05,4.4692531725085995,44.17455983161926
30.0,10.0,0.0,0.0,10.103424305900292,-11.458998662872382,0.0,0.00024321154676894543,0.0,1.6802096085102876,0.0,3.7688249014404124e-05,4.491973641804213,43.87309956550598
30.0,20.0,0.0,0.0,18.906763476633593,-23.686280089917478,0.0,0.00046499845222020675,0.0,1.899092504775006,0.0,4.212693131038787e-05,5.216298892590274,160.50048661231995
30.0,20.0,0.0,0.0,20.601942709247037,-26.400987948497253,0.0,0.0005085752651226202,0.0,2.1346634108625135,0.0,4.0217024503277436e-05,4.221851000156575,175.13985538482666
30.0,20.0,0.0,0.0,19.91424725062507,-26.86124313617588,0.0,0.0004960899242732134,0.0,2.327748125969335,0.0,5.0679764646270374e-05,5.800381226720205,137.21707725524902
30.0,30.0,0.0,0.0,31.58221627543453,-40.46977996176316,0.0,0.0007923827864980726,0.0,2.9677998105671053,0.0,6.224048917774203e-05,5.493600157381118,124.03575873374939
30.0,30.0,0.0,0.0,28.86791948774629,-35.85959262157167,0.0,0.0007101761522145252,0.0,2.70800300751962,0.0,4.788213609351946e-05,6.438677051238448,124.33437252044678
30.0,30.0,0.0,0.0,29.867844777537012,-39.21095708546668,0.0,0.0007498404809194183,0.0,3.558092239161174,0.0,7.922492243391404e-05,6.2597434519757735,124.31865811347961
30.0,40.0,0.0,0.0,39.671063562955126,-52.30385916439899,0.0,0.0010120610327953644,0.0,4.078086639183164,0.0,5.847882624535076e-05,6.264459762410479,164.90515422821045
30.0,40.0,0.0,0.0,38.873805588388564,-50.08449284906582,0.0,0.0009795353939346398,0.0,3.9254159902402885,0.0,4.400585838948605e-05,4.742577574650862,164.48358631134033
30.0,40.0,0.0,0.0,39.15528115305313,-51.20400713571148,0.0,0.0009996748032120868,0.0,3.394717991506244,0.0,6.251859813602485e-05,5.4319356860973755,164.86539769172668
30.0,50.0,0.0,0.0,49.58632756010018,-62.833174190238026,0.0,0.0012481708555437242,0.0,4.625715738848008,0.0,8.602147300072468e-05,6.2696921316831045,206.73616456985474
30.0,50.0,0.0,0.0,47.52410004422628,-61.951274565566976,0.0,0.0012300913533920433,0.0,4.86352424137303,0.0,9.552550887038519e-05,7.433548954612253,205.24177050590515
30.0,50.0,0.0,0.0,47.728758978636776,-59.25958249128892,0.0,0.0012034464949005075,0.0,5.849187331074173,0.0,9.968522075446242e-05,7.755647333681647,206.8048791885376
30.0,60.0,0.0,0.0,54.64015519523234,-75.0181292998542,0.0,0.0014677039172295513,0.0,5.7137227594112305,0.0,6.278203258541543e-05,5.121867902844947,251.10917329788208
30.0,60.0,0.0,0.0,56.89542196823602,-74.13261501588453,0.0,0.0014850141016614403,0.0,5.117384980579138,0.0,4.6263939270199535e-05,6.004551618413236,249.29006576538086
30.0,60.0,0.0,0.0,57.69977134725394,-76.87373824011819,0.0,0.0014979505327058782,0.0,3.6542557114744687,0.0,4.544655607791757e-05,6.1784562833949375,248.35417675971985
30.0,70.0,0.0,0.0,70.21228779448195,-93.17415161477115,0.0,0.0018255363039354447,0.0,6.8612963233809054,0.0,8.62114437542961e-05,4.179523080376585,295.9465389251709
30.0,70.0,0.0,0.0,67.94374270340698,-88.54867729452026,0.0,0.0017747929428870318,0.0,4.578703592425276,0.0,6.641774119802246e-05,5.732542371893521,292.29855585098267
30.0,70.0,0.0,0.0,71.25523211977001,-97.20567759899423,0.0,0.0019064464557107075,0.0,4.767217371886334,0.0,6.869249423184309e-05,6.322792843902774,295.41459584236145
30.0,80.0,0.0,0.0,78.73486024857104,-112.24758601588378,0.0,0.0021760698155616413,0.0,5.78001317556004,0.0,8.105840635300885e-05,5.201490729410017,341.15374302864075
30.0,80.0,0.0,0.0,71.15033156099348,-102.40524745461852,0.0,0.0019506565092432002,0.0,5.499182212158443,0.0,8.71559993805968e-05,5.830218563792712,334.72568106651306
30.0,80.0,0.0,0.0,72.89065475486242,-101.10540666613281,0.0,0.0019522460396572824,0.0,7.032594826054121,0.0,8.535518349768636e-05,4.563370059161238,337.14283442497253
30.0,90.0,0.0,0.0,81.1156722187981,-112.04938500049684,0.0,0.0022284669954129774,0.0,7.151540958248301,0.0,7.415813649572431e-05,5.970713170569199,379.66868686676025
30.0,90.0,0.0,0.0,81.7725342496787,-110.6495075157677,0.0,0.0022291173796134146,0.0,9.290637295648615,0.0,8.44608975133694e-05,4.194515790815409,381.31047201156616
30.0,90.0,0.0,0.0,86.16901489187724,-126.69951898634352,0.0,0.002465063266970231,0.0,6.737488842321795,0.0,6.417020968115154e-05,5.89850991409282,385.3608949184418
30.0,100.0,0.0,0.0,99.28124042144354,-135.99474089508246,0.0,0.0026974657926287864,0.0,8.793581979205218,0.0,0.0001231445127735956,6.3098992439007295,427.0890996456146
30.0,100.0,0.0,0.0,101.30519668668694,-138.1225333339254,0.0,0.0027458208400317737,0.0,8.212664435499912,0.0,9.324950428022625e-05,8.415887388500126,432.5993251800537
30.0,100.0,0.0,0.0,99.64294107994905,-135.9999334915454,0.0,0.002684273815238708,0.0,9.856513641328439,0.0,0.0001625058899525314,8.568441021612065,426.843701839447
30.0,110.0,0.0,0.0,97.00007406033282,-142.1741772981642,0.0,0.002805320815376841,0.0,8.687348855547484,0.0,7.67389500841094e-05,4.152735837611442,473.0750925540924
30.0,110.0,0.0,0.0,102.40583072945236,-148.31990750693905,0.0,0.0029527196261007133,0.0,6.803492922010268,0.0,7.827255927271128e-05,3.8861662822306178,474.7365491390228
30.0,110.0,0.0,0.0,101.12731460067288,-141.45700978703618,0.0,0.0027936358649685,0.0,8.67806139130155,0.0,0.00010375521481117652,4.2101921506502045,465.3424963951111
30.0,120.0,0.0,0.0,114.96202496079087,-165.193338328923,0.0,0.0032480835211068267,0.0,11.830482427848574,0.0,6.237221373598707e-05,5.809433576878448,517.4282047748566
30.0,120.0,0.0,0.0,108.44015789029851,-154.68873043106962,0.0,0.003015392233435061,0.0,9.140296399028564,0.0,6.792070266245344e-05,4.2327601637623715,520.2320613861084
30.0,120.0,0.0,0.0,113.31317136110094,-159.43468363174682,0.0,0.0032012874671332216,0.0,11.213717696827342,0.0,0.00015156434853562717,8.434730221953327,516.7046422958374
30.0,130.0,0.0,0.0,127.90813486223908,-182.96113058279855,0.0,0.003636695045443276,0.0,9.881326264674962,0.0,5.4922174222235306e-05,4.351014941920711,564.5936849117279
30.0,130.0,0.0,0.0,117.88874538789536,-165.4676917992716,0.0,0.0033689719432191526,0.0,6.974286733790212,0.0,0.00011081049876913094,5.339080157006321,564.5677790641785
30.0,130.0,0.0,0.0,125.72555342958104,-172.58066827551227,0.0,0.0034853574994297733,0.0,14.405489794072828,0.0,0.0001266243080872787,6.019734093836503,562.446035861969
30.0,140.0,0.0,0.0,135.0508211822169,-189.63493241787262,0.0,0.0038218900714396486,0.0,11.391531847094342,0.0,7.231471574494664e-05,5.682585263163661,598.179202079773
30.0,140.0,0.0,0.0,131.95229133803707,-186.72954226402035,0.0,0.0037476450183774285,0.0,7.39326312144118,0.0,0.00014305006267576443,11.069315724030833,617.7596282958984
30.0,140.0,0.0,0.0,126.79298598579614,-177.31740982729494,0.0,0.003531958545290562,0.0,12.612270012543092,0.0,6.587433003505458e-05,5.640108738626241,614.6895046234131
30.0,150.0,0.0,0.0,132.55481074039156,-195.23456354526385,0.0,0.0038970030177512154,0.0,8.947219381749731,0.0,7.016515969529292e-05,4.989336762972398,652.2709429264069
30.0,150.0,0.0,0.0,130.391304635363,-195.5940242240839,0.0,0.003916474363521294,0.0,11.747616855331167,0.0,6.019688739887553e-05,3.4772278029676276,657.1164951324463
