yc0,P0,ycf,Pf,rhoco,rhome
0.1,5,0.10187499220312624,-3536.7771201485853,1.175952e-05,0.00010367136
0.1,10,0.10757655884697516,-5013.330973822605,2.540312e-05,0.0002107368
0.1,15,0.10560017167547676,14.857365403200545,3.76352e-05,0.00031875816000000005
0.1,20,0.10289303392285737,17.86168363412116,4.9953999999999996e-05,0.00043554048000000003
0.1,25,0.0989580653644557,26.05374097441583,6.0778879999999994e-05,0.00055340936
0.1,30,0.1077714746967421,31.570650612241607,8.07492e-05,0.000668514
0.1,35,0.1102430671831984,37.63911574547775,0.00010007847999999999,0.00080771992
0.1,40,0.10979316360823711,42.86682138113492,0.0001141028,0.00092514952
0.1,45,0.1152668782494086,49.81921556179947,0.00014072567999999999,0.0010801426400000001
0.1,50,0.11688191315525512,54.137723790370046,0.00015808376,0.00119442456
0.1,55,0.1208322943057589,60.168350463787775,0.00018114671999999997,0.00131801144
0.1,60,0.11892110358212593,65.96886140441421,0.00019815344000000002,0.00146810624
0.1,65,0.12161663191211976,72.16852518221204,0.00022357736,0.0016148008
0.1,70,0.11913979944832905,78.4765004316842,0.00024310376,0.00179738784
0.1,75,0.12400234435617745,85.67861840238243,0.00027134192000000004,0.001916858
0.1,80,0.12321308898576633,88.76330533887518,0.00029051880000000003,0.00206733784
0.1,85,0.13438528880364897,99.73990599468861,0.00035791264,0.0023054193600000003
0.1,90,0.12974615682116356,105.29543005919193,0.00036481112000000005,0.00244691856
0.1,95,0.13459605904994812,116.31727765979403,0.00042281936,0.00271857544
0.1,100,0.14107352049202448,123.9819268435174,0.00047466239999999996,0.0028899832
0.1,105,0.1378715205493247,125.10938011595458,0.0004762216,0.00297787536
0.1,110,0.1422167765558242,140.58810286166488,0.00054351064,0.00327819488
0.1,115,0.13850815367318073,147.60353042076528,0.00054436192,0.0033858176799999996
0.1,120,0.14387337409118678,158.48415177870348,0.0005753204800000001,0.00342347696
0.1,125,0.1512700597883466,162.5814961209076,0.00069623496,0.00390636096
0.1,130,0.1601840807069883,168.90573717298759,0.0007631555199999999,0.004001085200000001
0.1,135,0.15354744681407786,167.097577636805,0.0007483192800000001,0.004125218479999999
0.1,140,0.17461871380540037,182.36257880321136,0.0009351575999999999,0.0044202684
0.1,145,0.16281576661606734,187.75532753700787,0.0008936493599999999,0.00459506576
0.1,150,0.18316032274355593,203.12924374256914,0.0010827789600000002,0.004828866879999999
0.1,155,0.1661719825616808,203.57714995775564,0.0009694919999999999,0.00486477672
0.1,160,0.17677340528883895,220.140685806256,0.0010973646399999998,0.00511038272
0.1,165,0.17162337630583374,217.44929948679834,0.00106690784,0.0051496569599999995
0.1,170,0.17700670134170166,239.0014515891642,0.001189492,0.00553054736
0.1,175,0.19173866568815076,244.07632292229545,0.00132178976,0.00557191504
0.1,180,0.17618806100169881,266.26993145426997,0.00128511528,0.00600888224
0.1,185,0.17456723411245376,258.2330182398227,0.00123172216,0.00582413896
