rhocov,rhomev,Env,Pv,Ncov,Nmev
0.00015545491553022595,0.0,-25.001866631289523,0.5873568966123949,6.11,0.0
0.0005096173417463871,0.0,-42.208402812085325,1.9048704623954387,20.03,0.0
0.0007162120903724811,0.0,-55.81738279986592,2.5367937417867994,28.15,0.0
0.0007024730307347852,0.0,-48.82443713043303,2.3881892004607352,27.61,0.0
0.0008462243028699367,0.0,-60.76762250080994,2.672107047743461,33.26,0.0
0.0008637797679625481,0.0,-74.26121055687577,2.6768486120280564,33.95,0.0
0.0010337370242214537,0.0,-75.95558444509484,3.6249750282260025,40.63,0.0
0.0009637695908813354,0.0,-98.89176241399315,3.6120738983245246,37.88,0.0
0.0008963464278444943,0.0,-72.58953351739439,3.2625747380447456,35.23,0.0
0.0010273763484632606,0.0,-89.29829666726211,3.20283659605142,40.38,0.0
0.0012370242214532873,0.0,-112.5929975731808,4.3175337032679,48.62,0.0
0.0013881538774679419,0.0,-105.44427523391691,5.82270428400271,54.56,0.0
0.0013347242010991241,0.0,-112.47031412240969,5.70886542013032,52.46,0.0
0.0012469468756360676,0.0,-127.55787400332227,3.914738966351133,49.01,0.0
0.0012632302055770406,0.0,-130.45850966697782,4.897770949250499,49.65,0.0
0.001098615916955017,0.0,-109.83633781830434,3.87485389851307,43.18,0.0
0.0010573987380419298,0.0,-109.30790849453177,5.172453152062826,41.56,0.0
0.0009548646448198658,0.0,-90.72452123599065,3.0864491769884124,37.53,0.0
0.0009879401587624672,0.0,-75.62988158538884,4.047613640561344,38.83,0.0
0.0010785161815591287,0.0,-81.6834813224201,4.806883391077479,42.39,0.0
0.0010533279055566864,0.0,-89.4159598567362,3.664216920428124,41.4,0.0
0.0013128434764909428,0.0,-120.50906741128394,4.01821566514239,51.6,0.0
0.0012164156319967431,0.0,-110.29700611323341,4.000641531769445,47.81,0.0
0.0009846326073682066,0.0,-87.37446314466848,4.37075434642596,38.7,0.0
0.0011052310197435377,0.0,-88.45520187061591,4.370242018574788,43.44,0.0
0.0012853653572155502,0.0,-113.63029027335239,4.654637973650203,50.52,0.0
0.0013235294117647056,0.0,-111.3294861137446,4.543517162532084,52.02,0.0
0.0012543252595155706,0.0,-110.66698168904121,4.170973461976797,49.3,0.0
0.0012024221453287196,0.0,-97.9214811733871,5.646620802869928,47.26,0.0
0.0010640138408304497,0.0,-84.8206124181585,5.916826729264911,41.82,0.0
0.0010858945654386321,0.0,-98.33673019627199,4.992388438298425,42.68,0.0
0.0010116018725829434,0.0,-102.9605099152431,3.6588406547604846,39.76,0.0
0.0009976083859149195,0.0,-100.92784125747643,4.199330581228363,39.21,0.0
0.0009879401587624672,0.0,-96.0151949166028,3.443968623498306,38.83,0.0
0.0011263484632607367,0.0,-97.66152843263696,4.3121020186578685,44.27,0.0
0.0013639833095868104,0.0,-120.10165897991996,4.701846766588749,53.61,0.0
0.001543863220028496,0.0,-143.13421960312976,4.448290680021285,60.68,0.0
0.0017942194178709545,0.0,-157.0384723555401,5.013823657193309,70.52,0.0
0.001766741298595563,0.0,-145.89852851624894,5.141314131397622,69.44,0.0
0.0018094850396906165,0.0,-139.04511648235373,7.180747576645748,71.12,0.0
0.0017301038062283742,0.0,-140.4528061425402,6.067835178115595,68.0,0.0
0.001695756157134134,0.0,-150.52210046777594,5.665658233824408,66.65,0.0
0.0018071951964176674,0.0,-139.63122360524775,7.878876564700728,71.03,0.0
0.001604671280276817,0.0,-139.24995517705017,6.16719452210175,63.07,0.0
0.001704661103195603,0.0,-152.34802710237773,6.277240226039842,67.0,0.0
0.001795491553022593,0.0,-153.62692078696293,5.434837949160755,70.57,0.0
0.001889883981274171,0.0,-158.35560795240391,5.630851144521721,74.28,0.0
0.0019059128841848155,0.0,-159.4626105019843,5.325258512636799,74.91,0.0
0.0017870954610217796,0.0,-142.48732463739708,4.5433161395304476,70.24,0.0
0.0015464074903317727,0.0,-121.49674432147339,4.701749920536562,60.78,0.0
0.0015764298799104415,0.0,-134.09479162853506,4.258275999739069,61.96,0.0
0.0015100244249949112,0.0,-136.5955644454148,3.5650098310577545,59.35,0.0
0.0014662629757785468,0.0,-137.6423041666891,4.134489742728954,57.63,0.0
0.0014891614085080396,0.0,-139.50653720275818,5.633395735568376,58.53,0.0
0.0015509871768776716,0.0,-134.19031997435724,5.987657901724036,60.96,0.0
0.0016247710156727052,0.0,-122.4813779980585,5.4436658787607755,63.86,0.0
0.0015601465499694685,0.0,-115.32899880807894,5.366035499656047,61.32,0.0
0.0016698046000407079,0.0,-138.03450665277376,4.833105484972935,65.63,0.0
0.0015985650315489513,0.0,-148.22794432610652,4.791115196901075,62.83,0.0
0.0016326582536128633,0.0,-154.85794711780835,3.975941878064683,64.17,0.0
0.0017148381844087118,0.0,-149.39549234096205,5.027737282424347,67.4,0.0
0.0017626704661103192,0.0,-158.5086243869405,4.0127789287494915,69.28,0.0
0.0017150926114390395,0.0,-170.66435772720365,4.128438812962127,67.41,0.0
0.0016815082434357826,0.0,-167.0761084196951,3.961392304759743,66.09,0.0
0.001416395277834317,0.0,-138.0887321606831,3.9694085003760646,55.67,0.0
0.0013899348666802367,0.0,-122.57053988391114,5.10333440908213,54.63,0.0
0.0014298799104416854,0.0,-136.76248677377754,4.200610345066155,56.2,0.0
0.0014092713209851418,0.0,-133.3756158388905,3.9913543350631926,55.39,0.0
0.0013784856503154899,0.0,-113.62450759688332,5.276413420443704,54.18,0.0
0.0014614288622023205,0.0,-122.5036221531965,6.223789095301842,57.44,0.0
0.0016123040911866478,0.0,-140.026452658024,5.822470887192455,63.37,0.0
0.001726796254834114,0.0,-135.34046771857803,6.3476330250164805,67.87,0.0
0.0016741298595562793,0.0,-147.8008050576287,5.715856010846422,65.8,0.0
0.0017005902707103607,0.0,-141.20836272970772,9.036548134307587,66.84,0.0
0.0016631894972521885,0.0,-139.20575255854865,7.255078402387677,65.37,0.0
0.001767250152656219,0.0,-132.03136698537,7.196556217671985,69.46,0.0
0.0017397720333808258,0.0,-127.38121976237329,5.041250524054479,68.38,0.0
0.0017041522491349481,0.0,-118.20940727013345,4.730698406666871,66.98,0.0
0.001514349684510483,0.0,-118.31705889582992,3.8635536694298285,59.52,0.0
0.0013461734174638712,0.0,-108.07464423761645,3.9367509819750786,52.91,0.0
0.0014370038672908612,0.0,-120.2873711922765,4.746150468748671,56.48,0.0
0.0014858538571137793,0.0,-134.04886959788388,4.916392334245696,58.4,0.0
0.0014364950132302056,0.0,-178.500724825076,3.794568879357509,56.46,0.0
0.0013810299206187665,0.0,-182.22394781861485,4.064070000988361,54.28,0.0
0.0013840830449826991,0.0,-145.61481954891215,3.8740838273258023,54.4,0.0
0.0015067168736006514,0.0,-142.73175240045256,4.380248402375381,59.22,0.0
0.0016458884591899045,0.0,-135.18676529191183,4.887233972116616,64.69,0.0
0.0016000915937309183,0.0,-130.0875725367363,4.8334463885192305,62.89,0.0
0.0014275900671687364,0.0,-135.83494899453493,3.807877973414636,56.11,0.0
0.0016364746590677793,0.0,-140.25812034559343,6.184935949831246,64.32,0.0
0.0017471504172603296,0.0,-137.49984058334377,6.469643241111714,68.67,0.0
0.0016921941787095456,0.0,-133.34504854263545,5.048489870239823,66.51,0.0
0.00176928556889884,0.0,-141.87041433393037,5.36309545288285,69.54,0.0
