ycf,Pf,rhoco,rhome
0.8022314462689895,84.99704504455849,0.0021993472222222223,0.000542189814814815
0.799712025367653,89.94470074820983,0.0022884722222222226,0.0005731481481481481
0.8058740431148979,81.3347504376752,0.002295050925925926,0.0005528518518518519
0.798625830872937,90.83118023568055,0.002361810185185185,0.0005955324074074074
0.7879696957450315,76.99897486286889,0.0023469166666666664,0.0006315185185185185
0.7800274145171904,77.10255381263363,0.0023104953703703703,0.0006515740740740741
0.771780203954778,74.94080393888792,0.0023223009259259256,0.0006867175925925926
0.7637997277447993,85.94683625633604,0.002340476851851852,0.0007237777777777778
0.7620474491748238,82.50166160703833,0.002286509259259259,0.0007139722222222224
0.760373944326166,82.8819397625123,0.0022917037037037034,0.000722212962962963
0.7692514405943769,79.13447258010501,0.0023324629629629633,0.0006996574074074073
0.7752324244342036,78.44200740439743,0.002415861111111111,0.0007004444444444443
0.7729679027761771,80.6208910432325,0.002453138888888889,0.0007205231481481482
0.7609247695677389,95.17491585729083,0.0025026111111111113,0.0007862962962962962
0.7602362317515883,96.85782136362462,0.0025799074074074075,0.0008136527777777778
0.7511727690334868,108.35343014147998,0.0025709444444444447,0.0008516296296296297
0.7533929725042112,116.0077498647153,0.0025861574074074072,0.0008465231481481481
0.7467306678353043,112.31764362605554,0.002524347222222222,0.0008561851851851853
0.7516950874547487,99.81810828989762,0.0026032453703703703,0.0008599212962962963
0.7569214262197673,83.79274156075043,0.0026715787037037034,0.0008579537037037038
0.7526031400315643,85.94082323112619,0.0026779814814814813,0.0008803101851851853
0.7490296325986001,88.42679857555345,0.0026560972222222225,0.0008899537037037038
0.7475947387845973,99.96610633690943,0.002616398148148148,0.0008833564814814815
0.7484543114112809,85.75826320134905,0.0025909166666666667,0.0008707731481481481
0.7451569140047583,93.01591839505488,0.002611523148148148,0.0008931388888888891
0.7416819906127435,117.7318323318692,0.0026702268518518516,0.0009300046296296296
0.7534517940778265,106.7518851376374,0.0026923518518518516,0.0008810046296296298
0.7629365216771394,100.68419541980228,0.0027745740740740743,0.0008621296296296297
0.7622264249495652,86.48739119023296,0.0027969722222222224,0.0008725046296296298
0.7686967895908392,79.66754388525834,0.0027914583333333337,0.0008399583333333334
0.7740686849642127,87.60613789114129,0.002797842592592593,0.0008166203703703704
