ycf,Pf,rhoco,rhome
1.0,58.802905055842515,0.002466347222222222,0.0
1.0,73.40051839012288,0.0026384444444444437,0.0
1.0,73.26730092990394,0.00277474537037037,0.0
1.0,67.06142920915246,0.0028033888888888887,0.0
1.0,64.95752227226482,0.0028598611111111108,0.0
1.0,64.04913116748563,0.0029438379629629628,0.0
1.0,54.452778049739706,0.0029020277777777777,0.0
1.0,76.94707487779172,0.0029246712962962967,0.0
1.0,76.39659854849269,0.0031310185185185187,0.0
1.0,86.5737269076071,0.003205527777777778,0.0
1.0,79.55686554265613,0.003228842592592592,0.0
1.0,76.51589303668032,0.003251217592592593,0.0
1.0,95.9184108332063,0.003314652777777778,0.0
1.0,109.44834933710146,0.0033991342592592593,0.0
1.0,108.42417600749302,0.0035257546296296296,0.0
1.0,82.42474166465705,0.0036126851851851854,0.0
1.0,89.73417202815092,0.003647333333333333,0.0
1.0,77.17939606771287,0.0037292824074074077,0.0
1.0,79.49491454182458,0.0038587083333333333,0.0
1.0,99.84216108225708,0.003891277777777778,0.0
1.0,104.65862843635446,0.003923277777777777,0.0
1.0,97.06427513964334,0.0039480601851851855,0.0
1.0,75.11808853500068,0.004001263888888889,0.0
1.0,78.90097056709668,0.004059527777777777,0.0
1.0,77.00692657173872,0.004113722222222222,0.0
1.0,92.18760286313983,0.004201648148148149,0.0
1.0,71.52445760464832,0.004253055555555555,0.0
1.0,84.50115632562968,0.004309972222222222,0.0
1.0,84.9948343508227,0.0043110648148148144,0.0
1.0,93.01556962249981,0.004332171296296297,0.0
1.0,94.12601398865753,0.004437083333333334,0.0
1.0,111.61564645338848,0.004485782407407408,0.0
1.0,95.54940869150344,0.004480773148148148,0.0
1.0,70.39009781700918,0.004570310185185184,0.0
1.0,65.24914415427374,0.004646893518518519,0.0
1.0,53.628832204750694,0.004719703703703704,0.0
1.0,40.19550655147298,0.004788527777777778,0.0
1.0,51.656632876480295,0.004851064814814815,0.0
1.0,48.678169341309896,0.004854689814814815,0.0
1.0,52.26510153099839,0.004867374999999999,0.0
1.0,57.6470838314287,0.0048690601851851855,0.0
1.0,62.73528133285896,0.004972351851851853,0.0
1.0,67.14863480616967,0.0049812314814814814,0.0
1.0,71.15834080357529,0.005111273148148149,0.0
1.0,82.46166219255905,0.0051383009259259255,0.0
1.0,94.68275529703817,0.005156092592592592,0.0
1.0,107.72660577440534,0.005238245370370371,0.0
1.0,92.07730347248228,0.005297143518518519,0.0
1.0,95.41456511245727,0.005333837962962964,0.0
1.0,102.02924261177854,0.005277050925925926,0.0
1.0,94.38446097243288,0.005312175925925926,0.0
1.0,78.01607739819707,0.005368499999999999,0.0
1.0,82.76858570746982,0.0054505185185185195,0.0
1.0,72.35984899493366,0.005531268518518518,0.0
1.0,64.74746421950923,0.0056041388888888885,0.0
1.0,66.91476108049292,0.005704115740740741,0.0
1.0,74.57570208054959,0.005740564814814815,0.0
1.0,91.06968124238982,0.0057775833333333325,0.0
1.0,81.59865596191212,0.005850060185185186,0.0
1.0,90.87741973536654,0.0059284768518518514,0.0
1.0,90.57204514595996,0.006053601851851852,0.0
1.0,83.36552661195574,0.006012587962962963,0.0
1.0,82.51082027677668,0.005997569444444444,0.0
1.0,96.17980855411065,0.006054222222222222,0.0
1.0,91.6536293641735,0.0060874583333333345,0.0
1.0,76.46494690377236,0.006026111111111111,0.0
1.0,69.94222426713226,0.006075777777777778,0.0
1.0,77.2681821570449,0.006185425925925926,0.0
1.0,53.29585351215477,0.006233273148148148,0.0
1.0,51.44001075035247,0.006239314814814815,0.0
1.0,53.830171585307305,0.006246481481481481,0.0
1.0,68.47781995907754,0.006262768518518518,0.0
1.0,92.07260824414567,0.006370847222222222,0.0
1.0,82.12287033088073,0.006436171296296297,0.0
1.0,78.72789640724179,0.0064925092592592595,0.0
1.0,70.5907539822148,0.006483467592592593,0.0
1.0,80.20179910980973,0.006548740740740741,0.0
1.0,97.27512444566256,0.006636930555555556,0.0
1.0,132.76423133221866,0.006710495370370371,0.0
1.0,105.14534580074064,0.006782861111111112,0.0
1.0,85.5806240106408,0.00681662037037037,0.0
1.0,80.87311085175139,0.006920018518518518,0.0
1.0,71.36825868704722,0.006986907407407407,0.0
1.0,77.82480713091479,0.007045537037037038,0.0
1.0,92.65734439833587,0.007138384259259259,0.0
1.0,91.2515647303918,0.007193930555555556,0.0
1.0,83.81700185325961,0.007222291666666666,0.0
1.0,66.44165155570319,0.007289402777777779,0.0
1.0,57.86129045406489,0.007377416666666667,0.0
1.0,59.9910857620372,0.007468375000000001,0.0
1.0,67.66293916907544,0.007458601851851852,0.0
1.0,35.119797215026416,0.007530652777777779,0.0
1.0,32.424626496448695,0.007550421296296296,0.0
1.0,43.76616534859962,0.00755039351851852,0.0
1.0,38.56820562250676,0.007573629629629631,0.0
1.0,48.21854600182664,0.007651375,0.0
1.0,36.639159231234416,0.007715865740740741,0.0
1.0,37.16434683199435,0.007748560185185184,0.0
1.0,24.201347091033494,0.007826768518518518,0.0
1.0,29.6925937869456,0.007818694444444442,0.0
1.0,43.478672460444315,0.007784861111111111,0.0
1.0,56.888031839983825,0.007786046296296295,0.0
1.0,55.04307045193822,0.007845268518518517,0.0
1.0,57.0261619614236,0.007888106481481482,0.0
1.0,76.00927737663844,0.007944731481481481,0.0
1.0,85.98225234879214,0.007996092592592591,0.0
1.0,80.92543476931404,0.008088305555555555,0.0
1.0,84.99678068210588,0.008107981481481482,0.0
1.0,90.47618327842379,0.008120175925925927,0.0
1.0,137.6438528357025,0.008109375,0.0
1.0,127.47320759077633,0.00816126388888889,0.0
1.0,137.52746046469582,0.008142569444444444,0.0
1.0,122.73311382590131,0.008179439814814815,0.0
1.0,106.54242341151985,0.00823062037037037,0.0
1.0,109.01248104555532,0.008244490740740741,0.0
1.0,102.52916855936525,0.008288717592592594,0.0
1.0,72.51135660378608,0.008338018518518517,0.0
1.0,79.7158968065329,0.008361476851851853,0.0
1.0,86.45900696912275,0.008373814814814815,0.0
1.0,81.74379309098215,0.00839100462962963,0.0
1.0,87.544094024153,0.008375800925925924,0.0
1.0,82.7410446459672,0.008384611111111114,0.0
1.0,61.18648371118243,0.008391842592592593,0.0
1.0,60.060738024045364,0.008396694444444444,0.0
1.0,55.95723384897451,0.008407328703703703,0.0
1.0,34.79262185614271,0.008431689814814815,0.0
1.0,39.293230019519726,0.008431027777777777,0.0
1.0,24.01939148834407,0.008429699074074072,0.0
1.0,24.427336965963605,0.008424277777777779,0.0
1.0,46.61185614824748,0.008473064814814815,0.0
1.0,39.156605372734006,0.008490375,0.0
1.0,53.93546660238357,0.008526962962962962,0.0
1.0,52.84093157450349,0.008575620370370369,0.0
1.0,48.967248622927,0.008601115740740743,0.0
1.0,47.65138024992211,0.00860801388888889,0.0
1.0,70.18272856984863,0.008620601851851852,0.0
1.0,47.1879466817397,0.008647046296296297,0.0
1.0,45.69423352855389,0.008686810185185185,0.0
1.0,52.91853761642044,0.008749032407407407,0.0
1.0,70.81054950178594,0.00882338425925926,0.0
1.0,69.0726790116464,0.008879064814814814,0.0
1.0,53.18570372302838,0.008841171296296295,0.0
1.0,72.270716571155,0.008812601851851853,0.0
1.0,73.6040291443447,0.008816708333333334,0.0
1.0,76.77179447534496,0.008855569444444445,0.0
1.0,62.14574911782145,0.008871726851851853,0.0
1.0,81.41275059153071,0.008901837962962966,0.0
1.0,74.59923257049824,0.008920138888888889,0.0
1.0,58.7490652004919,0.008902324074074073,0.0
1.0,82.24072223526683,0.00896123148148148,0.0
1.0,65.08940891212649,0.008963592592592592,0.0
1.0,43.19433189517845,0.008973115740740738,0.0
1.0,64.87337357688912,0.00899111111111111,0.0
1.0,95.63999036421762,0.009008583333333332,0.0
1.0,103.3315975465456,0.009032203703703702,0.0
1.0,87.82518754484661,0.009082842592592594,0.0
1.0,91.0402172413612,0.009078189814814817,0.0
1.0,92.47224291661674,0.009060560185185185,0.0
1.0,92.86762156573121,0.009091601851851852,0.0
1.0,97.14273511639556,0.009120814814814816,0.0
1.0,99.55619554827302,0.009157759259259258,0.0
1.0,100.57018292276537,0.00917997685185185,0.0
1.0,123.31970041969859,0.009259578703703702,0.0
1.0,136.14875911264636,0.00930537037037037,0.0
1.0,106.36074247956812,0.009344569444444445,0.0
1.0,98.2382046150401,0.009384833333333334,0.0
1.0,117.01987489882424,0.009443185185185185,0.0
1.0,104.09781259828267,0.009507212962962962,0.0
1.0,96.20869157670604,0.009522694444444443,0.0
1.0,112.95784582036154,0.00954372222222222,0.0
1.0,132.31953689243778,0.009581537037037036,0.0
1.0,96.7236326979861,0.009573564814814816,0.0
1.0,74.74528603588848,0.009599212962962964,0.0
1.0,36.21442489424507,0.009618050925925926,0.0
1.0,15.289552870529032,0.009592222222222222,0.0
1.0,12.16568509344297,0.009580319444444445,0.0
1.0,23.57461642254197,0.00962841203703704,0.0
1.0,18.85332718663208,0.009624032407407408,0.0
1.0,28.43863968557929,0.009634208333333333,0.0
1.0,3.9132657725673585,0.00965152314814815,0.0
1.0,-5.093135103304372,0.009628643518518517,0.0
1.0,-15.961608808344259,0.009621407407407407,0.0
1.0,-0.3732150280269718,0.00964198148148148,0.0
1.0,-9.606545622372632,0.009684069444444443,0.0
1.0,-21.498356283748244,0.009737194444444444,0.0
1.0,-2.9827455176281124,0.009777101851851851,0.0
1.0,-2.0362325103798966,0.009777199074074072,0.0
1.0,10.866604402070761,0.009800712962962964,0.0
1.0,-2.806365281534741,0.009802439814814814,0.0
1.0,-6.677075356178142,0.009783569444444444,0.0
1.0,23.45140705952215,0.009783939814814815,0.0
1.0,38.843124229165795,0.009786523148148148,0.0
1.0,49.65025126046502,0.009809324074074074,0.0
1.0,84.98057846432951,0.009850546296296296,0.0
1.0,106.32282439408372,0.009874995370370367,0.0
1.0,88.82767097008946,0.00986272685185185,0.0
1.0,87.14705107236045,0.009867874999999998,0.0
1.0,101.75579649927771,0.009862013888888889,0.0
1.0,98.97017335020641,0.009877379629629628,0.0
1.0,69.4834396887442,0.009903560185185187,0.0
1.0,78.86277849559922,0.009914949074074073,0.0
1.0,80.32428237466455,0.00991336574074074,0.0
1.0,95.16106992034236,0.009946587962962963,0.0
1.0,94.82991954481341,0.009976518518518518,0.0
1.0,105.33429600603002,0.009960481481481482,0.0
1.0,121.13400921451964,0.009966018518518518,0.0
1.0,115.65348588961245,0.009997699074074076,0.0
1.0,106.53911167841471,0.010034185185185186,0.0
1.0,110.49198661593533,0.010043597222222225,0.0
1.0,116.76325488503666,0.010045777777777778,0.0
1.0,93.30295239724707,0.010074805555555556,0.0
1.0,71.23969443014585,0.010079870370370371,0.0
1.0,90.09878963461526,0.010091851851851854,0.0
1.0,87.2251920690343,0.010102490740740742,0.0
1.0,88.963272430306,0.010129125,0.0
1.0,90.38659440702922,0.010182518518518521,0.0
1.0,94.48627569707261,0.010212324074074073,0.0
1.0,93.02898143868208,0.010203828703703705,0.0
1.0,107.10249005930757,0.010239620370370371,0.0
1.0,116.29769340954175,0.010252768518518519,0.0
1.0,101.35089574460123,0.010276231481481482,0.0
1.0,88.65214383188054,0.010251504629629633,0.0
1.0,69.16186275480744,0.01023713888888889,0.0
1.0,87.53404736260441,0.010242472222222224,0.0
1.0,89.7410161519293,0.010265921296296294,0.0
1.0,79.39173581474343,0.010266532407407405,0.0
1.0,80.46522225093213,0.010319703703703702,0.0
1.0,72.71416901836832,0.010341319444444445,0.0
1.0,65.81665207935016,0.010375615740740739,0.0
1.0,71.53118980622031,0.0103965,0.0
1.0,71.37341381581174,0.010425231481481483,0.0
1.0,79.20111259480375,0.010458680555555554,0.0
1.0,63.41542099200911,0.010468958333333334,0.0
1.0,44.46780419251279,0.010459949074074075,0.0
1.0,66.8483086342228,0.010453976851851851,0.0
1.0,59.15917229177194,0.01041985185185185,0.0
1.0,63.52941428774942,0.010432722222222222,0.0
1.0,67.58853531774731,0.01044364814814815,0.0
1.0,47.54635147249146,0.010450717592592593,0.0
1.0,59.758035284570006,0.010452837962962964,0.0
1.0,74.0077102606641,0.010484120370370373,0.0
1.0,59.5534608325937,0.010485518518518519,0.0
1.0,38.143390437532275,0.010502444444444446,0.0
1.0,33.72488585912251,0.010507898148148148,0.0
1.0,34.67675844828599,0.010519879629629627,0.0
1.0,7.233017822473952,0.010510351851851852,0.0
1.0,28.26983570046174,0.010545893518518519,0.0
1.0,63.325003960055085,0.01056147685185185,0.0
1.0,70.62448663631861,0.010558217592592593,0.0
1.0,40.97004640985535,0.010541592592592595,0.0
1.0,57.14718196825974,0.010546768518518523,0.0
1.0,65.29028648044141,0.010578050925925925,0.0
1.0,87.39585544863283,0.010598319444444445,0.0
1.0,105.29774947392532,0.010619999999999997,0.0
1.0,108.86810964203173,0.010645953703703704,0.0
1.0,93.91459134500406,0.010643027777777779,0.0
1.0,98.11266341971823,0.010631273148148147,0.0
1.0,69.60263111998701,0.010633060185185186,0.0
1.0,75.65337302335303,0.010638324074074074,0.0
1.0,94.12142374432918,0.010652449074074075,0.0
1.0,70.40328112768402,0.01063952314814815,0.0
1.0,68.31550560097905,0.010654791666666667,0.0
1.0,68.2035379111329,0.010668768518518518,0.0
1.0,59.60359973072271,0.01066135185185185,0.0
