T_res,P_res,yco_res,yco_sim,P_sim,E_sim,rhoco,rhome,yco_s,P_s,rhoco_s,rhome_s,E_s,time
30.0,10.0,1.0,1.0,9.780033976095533,-21.396425006780976,0.0002425294924554,0.0,0.0,1.771704474692969,4.297744913073964e-05,0.0,9.10916460614158,50.920994997024536
30.0,10.0,1.0,1.0,9.988779230216544,-21.02959759195065,0.0002511209876543,0.0,0.0,1.8784951765605693,4.897999168158344e-05,0.0,8.83863441631283,50.498703956604
30.0,10.0,1.0,1.0,9.818849444942884,-19.8697503518857,0.0002465360768175,0.0,0.0,1.7138266545523746,4.320344692643203e-05,0.0,8.566574752275153,50.39430046081543
30.0,20.0,1.0,1.0,20.64084378157725,-49.902783491431165,0.0005310803840877,0.0,0.0,3.741242832349649,7.53882588060181e-05,0.0,14.150729386416431,94.79923963546752
30.0,20.0,1.0,1.0,19.6299844459485,-47.25526189287909,0.0005024713305898,0.0,0.0,3.884653434635199,7.866851244328824e-05,0.0,12.4123822492416,94.78309893608092
30.0,20.0,1.0,1.0,18.30226776247168,-44.58839000059238,0.0004807506172839,0.0,0.0,2.8999223894349035,7.162994812275721e-05,0.0,11.542212457567029,94.51446175575256
30.0,30.0,1.0,1.0,28.83818177833784,-67.50685238780721,0.0007815692729766,0.0,0.0,5.491526453647477,7.30085793088274e-05,0.0,12.2499385118534,141.97628211975098
30.0,30.0,1.0,1.0,28.518554063266187,-67.78207460735477,0.0007583868312757,0.0,0.0,5.018185267766565,9.329230011152306e-05,0.0,10.821558211076605,141.38133358955383
30.0,30.0,1.0,1.0,28.88016485103982,-70.88157697926205,0.0007648098765432,0.0,0.0,4.896304244501128,7.5342094346936e-05,0.0,16.050475554463592,142.3435685634613
30.0,40.0,1.0,1.0,39.10011679426538,-107.54476231005503,0.0011412301783264,0.0,0.0,6.81563454767021,0.0001443230822007,0.0,13.848977963194644,195.3492293357849
30.0,40.0,1.0,1.0,37.000237957083314,-99.25511441694384,0.0010730809327846,0.0,0.0,5.765945973599123,0.0001004231391932,0.0,13.798015383041154,192.8071255683899
30.0,40.0,1.0,1.0,38.64535019886269,-103.27852871395528,0.0010869585733882,0.0,0.0,7.123215659899299,0.0001291096507223,0.0,16.429962974104726,195.40046381950376
30.0,50.0,1.0,1.0,48.147015530461545,-131.93657926681428,0.0014875599451303,0.0,0.0,8.509578603174196,0.0002341836632301,0.0,21.56311316681885,248.8691833019257
30.0,50.0,1.0,1.0,46.86374965495951,-133.14720826524103,0.0014500543209876,0.0,0.0,7.213105119025505,0.0001251992243561,0.0,11.38510815414318,251.4171919822693
30.0,50.0,1.0,1.0,43.75206175999545,-127.78551709461816,0.0014142737997256,0.0,0.0,6.797200099002266,0.0001523391013301,0.0,19.04661657086213,247.49847865104675
30.0,60.0,1.0,1.0,54.69621625311813,-163.24357861241245,0.0017758888340192044,0.0,0.0,10.298806874482867,0.0001930440566334605,0.0,19.959738771785787,335.6254982948303
30.0,60.0,1.0,1.0,52.27889511054898,-164.75012778412588,0.001780657668038409,0.0,0.0,8.847074250039176,0.00018991596776827153,0.0,21.469388964295383,337.09590339660645
30.0,60.0,1.0,1.0,54.018558021746614,-164.11383867063552,0.001765217448559671,0.0,0.0,9.16122924795203,0.00016507942642615916,0.0,19.985268054774227,335.15023589134216
30.0,70.0,1.0,1.0,63.252458301158285,-202.7957216264616,0.0021961756927297666,0.0,0.0,12.39992313065544,0.00021379880905759538,0.0,23.159237183259652,404.3686418533325
30.0,70.0,1.0,1.0,62.48666447879287,-208.12774502628514,0.0022461602194787382,0.0,0.0,12.364487917021025,0.00025278047385602845,0.0,29.59910055396714,409.90144658088684
30.0,70.0,1.0,1.0,63.58061148291724,-208.05305481704156,0.00227157914951989,0.0,0.0,14.074536957457006,0.0002762162492385513,0.0,26.4635164863261,423.8124842643738
30.0,80.0,1.0,1.0,64.98838384871503,-218.14765863479406,0.0024090579972565153,0.0,0.0,13.879943099021109,0.0002235155658816452,0.0,23.659547079980527,447.6908311843872
30.0,80.0,1.0,1.0,62.30120987224112,-199.86732883393265,0.0022062737997256515,0.0,0.0,12.873845935681768,0.00019964729469136596,0.0,19.366456796530443,453.6572482585907
30.0,80.0,1.0,1.0,62.85374439587477,-207.65382580819067,0.0022562792866941015,0.0,0.0,12.812601314443402,0.00021622902217023398,0.0,25.870130613940393,497.62776255607605
30.0,90.0,1.0,1.0,66.53892524205867,-240.55520797139883,0.0025913634019204385,0.0,0.0,15.775616384073626,0.0002699310069085737,0.0,26.321555739038942,597.6535203456879
30.0,90.0,1.0,1.0,69.18043048981501,-261.9408331998001,0.002839060631001372,0.0,0.0,15.972992628241109,0.00034447194519323716,0.0,34.32545004040018,582.8394882678986
30.0,90.0,1.0,1.0,65.53213470222077,-227.12840027437522,0.0025061425514403294,0.0,0.0,13.723259308457918,0.0003406330472027147,0.0,31.03346331558947,629.3544127941132
30.0,100.0,1.0,1.0,71.46361636190005,-266.1848288292628,0.0029396323731138547,0.0,0.0,16.45817501181298,0.0002816336007933101,0.0,28.31783972471544,681.7458662986755
30.0,100.0,1.0,1.0,71.30255321765033,-274.8679597456828,0.0030150305624142663,0.0,0.0,16.79641581085119,0.00025819615377431894,0.0,20.119517236900354,707.5910630226135
30.0,100.0,1.0,1.0,67.742563470232,-251.191520737826,0.002764178984910837,0.0,0.0,15.552835544974076,0.0004512951346279907,0.0,41.10855546688065,573.143877029419
30.0,110.0,1.0,1.0,74.7733820235846,-318.5052525591121,0.0035049869958847734,0.0,0.0,18.730634122564666,0.00033181233843411755,0.0,29.556211152034276,605.6610646247864
30.0,110.0,1.0,1.0,71.50101736783105,-284.7363242201849,0.0030939281207133062,0.0,0.0,18.15464642679048,0.0004739909650466106,0.0,47.50562303511356,623.8326694965363
