yc0,P0,ycf,Pf,rhoco,rhome
0.4,5,0.3931905964433824,5.158964583916491,4.6405859375e-05,7.161796875000001e-05
0.4,10,0.40607192915676843,10.2776721831829,9.77212890625e-05,0.00014292890625
0.4,15,0.3990293129999303,14.747967610774953,0.00013914873046875,0.00020956933593749998
0.4,20,0.39498255956420597,20.282212096821752,0.000191254296875,0.00029295517578125
0.4,25,0.41226345652379154,24.033474726530297,0.00024093115234375,0.0003434794921875
0.4,30,0.424626428331936,29.019610321961757,0.00030164677734375,0.00040873476562500004
0.4,35,0.3989147869985097,34.26842350342341,0.00033287109375,0.0005015705078125
0.4,40,0.41722670086310526,39.27842604589038,0.00041038173828125,0.0005732124023437499
0.4,45,0.3959589794503919,43.27185865482724,0.00042764091796875,0.000652372265625
0.4,50,0.39545452968146577,47.17333659133815,0.0004896774414062501,0.00074858740234375
0.4,55,0.40825842112901617,54.80188507918708,0.00057249775390625,0.00082979482421875
0.4,60,0.4113344233127359,61.42371173039451,0.000668273828125,0.000956374609375
0.4,65,0.41333184033831616,64.37720708195175,0.0007025724609375,0.00099720576171875
0.4,70,0.37533889724260905,66.16559435326025,0.00069258486328125,0.00115264052734375
0.4,75,0.3860375018489808,70.26880150997361,0.00074267138671875,0.00118116083984375
0.4,80,0.4089086681100152,93.65581131879739,0.0008456006835937499,0.00122234443359375
0.4,85,0.37336902190697574,79.61142484881728,0.0008609106445312501,0.00144487958984375
0.4,90,0.4165861466300724,85.05990874321876,0.0010382336914062501,0.0014540087890625
0.4,95,0.4016395550555612,92.62278644096419,0.0010477958984375,0.00156100068359375
0.4,100,0.3920732580168906,89.15318978233915,0.0010664220703125,0.00165353408203125
0.4,105,0.3883125218589813,97.10728519219839,0.00112534853515625,0.0017727
0.4,110,0.3803154655987134,99.66878351934271,0.00110098330078125,0.0017939378906250004
0.4,115,0.3831088115830419,101.390935814251,0.00118091611328125,0.0019015400390624997
0.4,120,0.3840810017926115,108.88749290485434,0.00123516279296875,0.0019807286132812497
0.4,125,0.3660222473178572,107.62192184773126,0.00124236025390625,0.0021518603515625003
0.4,130,0.3879374456573109,115.81411660652707,0.00146735107421875,0.00231509140625
0.4,135,0.38471153600925007,120.64925360765942,0.0014657282226562501,0.0023442126953125
0.4,140,0.38870973449102875,125.2234599324085,0.00150404619140625,0.00236528369140625
0.4,145,0.3879620994173998,131.7028856059762,0.00163888515625,0.0025854583007812503
0.4,150,0.383046676168947,133.17967698312532,0.00168109580078125,0.00270765341796875
0.4,155,0.39062749579762507,138.9925636188154,0.0017436361328125,0.00272004384765625
0.4,160,0.3880753179604781,135.12253207743777,0.0018804770507812498,0.0029651726562500004
0.4,165,0.39457364147910734,144.95068576165667,0.0020101658203125,0.003084360546875
0.4,170,0.4020107834090675,138.4357937842304,0.00207813251953125,0.0030912126953124997
0.4,175,0.3943703365685807,134.9595187030511,0.0020488395507812503,0.0031463776367187503
0.4,180,0.39023055480500873,162.87172888234886,0.00207229462890625,0.0032381419921875
0.4,185,0.3655829541609595,155.31227335889358,0.0020858126953125,0.0036196302734374996
0.4,190,0.3825282441219273,170.04607402507582,0.002157717578125,0.0034829576171875
0.4,195,0.4108298037598984,157.78208039671736,0.00248510390625,0.00356388251953125
0.4,200,0.3917071657556572,167.53043825641515,0.00233239384765625,0.00362203857421875
