T_res,P_res,yco_res,yco_sim,P_sim,E_sim,rhoco,rhome,yco_s,P_s,rhoco_s,rhome_s,E_s,time
30.0,10.0,0.75,0.7153328886799261,10.056100381206225,-19.27383942224619,0.00017524532635015172,6.973897274107155e-05,0.058968605877641,1.7446960643251488,3.099386969827779e-05,1.7752599006807754e-05,6.590645903742594,212.69731998443604
30.0,20.0,0.75,0.7562791989466332,20.60638405953075,-44.267866048194456,0.0003997173435086531,0.00012881410898321835,0.03407240923924845,2.5695402472179376,4.373572640213611e-05,2.4669286798141724e-05,7.903220991112031,496.28213930130005
30.0,30.0,0.75,0.7579245962548699,27.99232601907741,-56.73299017777101,0.0005558272309204178,0.00017752702841741726,0.025810059732347592,2.9654666466898973,4.558872054266555e-05,2.0253932655344902e-05,7.449592237452725,744.1777355670929
30.0,40.0,0.75,0.7466529015739223,41.4334894947521,-92.09716681276062,0.0008473804316780079,0.0002875249974601566,0.028810038075515913,4.250446214764319,7.233187463256412e-05,2.7741229302042046e-05,9.276184678465363,1062.1065862178802
30.0,50.0,0.75,0.7385689298552747,46.28436466387971,-108.44002442612529,0.0010161717395251431,0.00035969407129940066,0.015142664145315156,3.540910136689688,7.774984125835592e-05,3.113811069986984e-05,11.624409696550472,1317.1514899730682
30.0,60.0,0.75,0.7545956052832334,57.11578779956535,-147.74008401144815,0.0013513146108629149,0.0004394652471190386,0.027857603154700504,5.1875979829200825,0.00012091168005991094,4.0629807170359604e-05,16.486554344626615,1754.485233783722
30.0,70.0,0.75,0.7231333757200793,69.27622122678721,-158.84879212189958,0.0014922347592013806,0.0005713330545721828,0.02063025775802978,8.915646987759859,8.541650764729877e-05,3.8978175804057935e-05,7.281496293216594,1017.4650838375092
30.0,80.0,0.75,0.7216791524343791,66.93241762995657,-171.45370351583009,0.0015940600668127667,0.0006147609327071155,0.013020269160623548,6.0726127384965505,5.874726454545899e-05,3.899175568200976e-05,6.975834801566335,1298.2583494186401
30.0,90.0,0.75,0.7090746254712006,84.22755502045493,-244.11677832943872,0.002179333522768447,0.0008941561276618119,0.019859105367007822,10.952805779934188,9.267257443290857e-05,6.195854532888774e-05,6.301728270477851,1435.12171792984
30.0,100.0,0.75,0.6817473007587525,86.57906633827501,-266.1566983725101,0.002344296457060127,0.001094362492452451,0.009200281825421812,7.2144042869352685,9.278245405681842e-05,4.1748698531698265e-05,3.8356887959274433,1812.5603108406067
