T_res,P_res,yco_res,yco_sim,P_sim,E_sim,rhoco,rhome,yco_s,P_s,rhoco_s,rhome_s,E_s,time
30.0,10.0,0.25,0.2484972153807162,10.06502411773588,-14.716793857621305,6.14580925218362e-05,0.0001858609465574,0.0669702305662137,1.213962553987031,1.806313230406631e-05,2.521253910924761e-05,4.437472639873369,232.3634283542633
30.0,20.0,0.25,0.2506851979558998,19.406067218011103,-30.297817786584872,0.0001215221984789,0.0003632379687342,0.0363659289084556,1.9345143819944093,2.196938946943831e-05,2.932808314110523e-05,5.547216694635768,484.1917209625244
30.0,30.0,0.25,0.2350867377605062,28.19601609318864,-41.3576252715494,0.0001665824659538,0.0005420175492608,0.038554321810538,2.694878943014181,2.741551511698877e-05,4.078791982915787e-05,5.00433787332875,639.9982743263245
30.0,40.0,0.25,0.2488041021576994,40.99200357506803,-61.08115315053066,0.0002556588503216,0.0007718919340282,0.0206620949958772,3.7698747493446167,3.104537882636373e-05,5.741294241689471e-05,6.705097243670655,981.2047653198242
30.0,50.0,0.25,0.2519537694371348,49.588924348814544,-83.16050602645991,0.0003473196279207,0.0010311857570022,0.0205089953355285,3.311176089603161,3.704655978420288e-05,4.392027833402284e-05,6.33023527648818,1201.0786759853363
30.0,60.0,0.25,0.2712334191249258,58.41911943333032,-95.79404585993572,0.0004308339951806,0.0011575911943502,0.0213708953715606,7.468735232521302,3.690669269858405e-05,5.3809452643002696e-05,6.297430775955924,1668.2927560806274
30.0,70.0,0.25,0.2433464990763692,65.65409768114134,-103.78950176018726,0.0004326924653546,0.001345399543353,0.0181039132493251,5.930796205660039,4.033012977475637e-05,6.087893497879907e-05,5.825358863603246,1789.4615576267242
30.0,80.0,0.25,0.26378238973872703,76.63568793097002,-131.17201096454656,0.0005770562748150546,0.0016105661642212327,0.02067397127916707,8.32424959298176,5.711970047516766e-05,0.0001021503079807497,10.629485445507559,266.2985203266144
30.0,90.0,0.25,0.24867055002303606,86.99051550442647,-145.48454726061055,0.0006201014227417565,0.0018735650877650654,0.019358450873892992,8.746664098611646,6.730143236531492e-05,0.00010956050657712868,10.462927756995562,337.6784291267395
30.0,100.0,0.25,0.2494292259461395,98.20816148110056,-171.74631908687064,0.0007274390846806169,0.0021889757096213804,0.022102780907463454,11.001391991102668,9.856897354062024e-05,0.00011689981365244264,14.070254052473059,338.9577536582947
