T_res,P_res,yco_res,yco_sim,P_sim,E_sim,rhoco,rhome,yco_s,P_s,rhoco_s,rhome_s,E_s,time
30.0,10.0,1,1.0,10.092193057853374,-24.022741078102275,0.00025397824469001497,0.0,0.0,1.5031067961806728,3.126014493036367e-05,0.0,7.579390353334603,189.2715311050415
30.0,20.0,1,1.0,19.106240074860736,-47.25405464631761,0.0005054170980208286,0.0,0.0,2.0289687756285173,4.642000509422282e-05,0.0,7.532153782270725,353.69726991653437
30.0,30.0,1,1.0,28.318374114057637,-70.99886703191855,0.0007691628919220164,0.0,0.0,2.7265628314384305,6.300895432477197e-05,0.0,10.686370753166381,648.9144637584686
30.0,40.0,1,1.0,37.60797960330757,-101.35524894670652,0.0010662738238948713,0.0,0.0,5.143407583179295,6.642969047919396e-05,0.0,12.005738302875418,779.6376783847809
30.0,50.0,1,1.0,45.774112695073384,-125.50510643576722,0.0013816812313317446,0.0,0.0,5.103745788178399,7.857327768620207e-05,0.0,7.438259200025996,1098.455544233322
30.0,60.0,1,1.0,53.056763678181575,-160.229517964618,0.001720619260557403,0.0,0.0,6.481031657887763,9.826700516890304e-05,0.0,9.708348732935708,1382.053905248642
30.0,70.0,1,1.0,62.36075496577919,-192.03973989458248,0.0021039194925024764,0.0,0.0,8.383774143160002,0.0001155413380461916,0.0,10.033713731153783,1808.6841785907745
30.0,80.0,1,1.0,63.5048783277735,-217.51916493965783,0.0024077319532753837,0.0,0.0,6.7928246969009045,0.0001304932514198183,0.0,11.79488947970695,1011.9916679859161
30.0,90.0,1,1.0,66.68007171318045,-226.04139545767498,0.0024407027892288284,0.0,0.0,11.87457156450047,7.956470180034262e-05,0.0,8.532566870457819,1138.0772156715393
30.0,100.0,1,1.0,64.16392851019866,-244.21974744793707,0.002555998121512029,0.0,0.0,6.7737347290737215,8.550316474676263e-05,0.0,7.208937071612259,1094.5979206562042
30.0,110.0,1,1.0,77.3062587770434,-312.13651983977013,0.003511119999784473,0.0,0.0,8.848099647594832,6.874429193083579e-05,0.0,4.920248416986756,1283.2692136764526
30.0,120.0,1,1.0,66.3660909079821,-449.7217153524565,0.004743519306335891,0.0,0.0,22.826558534501086,7.942408427997138e-05,0.0,5.094947513071037,1501.03471159935
30.0,130.0,1,1.0,79.78806028310109,-553.6644824235518,0.0065265229479510075,0.0,0.0,22.13947933599181,0.00013728292810481695,0.0,4.625012551991518,1868.2905325889587
30.0,140.0,1,1.0,62.34529810589157,-757.7821982356514,0.009678396216475095,0.0,0.0,24.158894691800125,4.7181788853798514e-05,0.0,4.034373204175105,2604.2702877521515
30.0,150.0,1,1.0,43.49235072677375,-830.4157065232502,0.010607420759034293,0.0,0.0,37.011682159957495,7.844665041127145e-05,0.0,3.0524321115912505,2830.8814544677734
30.0,160.0,1,1.0,32.82972085638234,-813.5785012972161,0.010254325355112804,0.0,0.0,26.41976423476621,8.154247570348066e-05,0.0,5.9424514716366925,2944.156035423279
30.0,170.0,1,1.0,31.129511471352064,-871.8236673673472,0.011135644698732879,0.0,0.0,26.142174912647775,4.451627235383181e-05,0.0,5.729687832346319,3216.5276687145233
30.0,180.0,1,1.0,138.65911438952767,-895.6437894318874,0.011574412416832998,0.0,0.0,15.267114877643378,1.802057821609148e-05,0.0,2.083489601447737,3451.942503452301
30.0,190.0,1,1.0,118.74489272924025,-899.2322754393623,0.011522391324056379,0.0,0.0,29.812084029776567,5.8785132737984545e-05,0.0,1.8563005117752238,3722.2589814662933
30.0,200.0,1,1.0,164.9247786061685,-937.8761180330383,0.012130391261203768,0.0,0.0,19.57350732736629,4.0351292768412575e-05,0.0,3.2657700141577037,3845.7703382968903
45.0,10.0,1,1.0,10.273419169552952,-21.60835815126878,0.0002427395628475411,0.0,0.0,1.837905035190822,3.8206270291540384e-05,0.0,7.264135623046697,92.69502282142639
