rhocov,rhomev,Env,Pv,Ncov,Nmev
0.0009477915733767557,0.0,-3457.9209118516083,38.477577897764995,37.252,0.0
0.001269158355383676,0.0,-4575.210220357793,50.59028358532531,49.883,0.0
0.0014795695094646857,0.0,-7072.499605914201,57.4580009224743,58.153,0.0
0.001294957256258905,0.0,-5075.718929306266,57.18142746724731,50.897,0.0
0.0018041166293507023,0.0,-11945.925843729565,54.478259921740815,70.909,0.0
0.0018040403012416037,0.0,-10231.621330315973,58.22865440829811,70.906,0.0
0.0014869478933441892,0.0,-8809.408742787653,54.482790173079096,58.443,0.0
0.0018738550783635253,0.0,-13233.50610380844,67.22517116191034,73.65,0.0
0.002057805821290454,0.0,-15825.16620433307,60.20227654355833,80.88,0.0
0.001891385100753104,0.0,-12046.515970660914,62.693728014948036,74.339,0.0
0.0019574343578261755,0.0,-11805.224704897775,58.96336455890535,76.935,0.0
0.0017679879910441685,0.0,-10358.010907342277,64.1770914071722,69.489,0.0
0.0018578516181559127,0.0,-11867.589753177603,53.96037144075963,73.021,0.0
0.0019491909220435578,0.0,-13262.544315277462,78.00037024497979,76.611,0.0
0.0016893954813759415,0.0,-10690.757351933627,58.06222679700791,66.4,0.0
0.0016995725625890495,0.0,-9943.088926775847,61.146694963727846,66.8,0.0
0.0016970028495827396,0.0,-9316.950148220281,66.60270483439237,66.699,0.0
0.0014097547323427644,0.0,-6851.110199124792,59.70029685453707,55.409,0.0
0.0014320934256055362,0.0,-7273.528415268602,50.710491405563864,56.287,0.0
0.0016144158355383676,0.0,-8381.628914683512,59.100570345918314,63.453,0.0
0.0013129961327091391,0.0,-5999.1948874955815,52.85923070092715,51.606,0.0
0.0015676012619580703,0.0,-9232.66130534098,55.798153293986154,61.613,0.0
0.0017057551394260124,0.0,-11768.523454026006,63.2096610892314,67.043,0.0
0.0016643853042947283,0.0,-8184.645776518984,67.68076926769206,65.417,0.0
0.0017847292896397313,0.0,-11787.43716344849,56.23969716303399,70.147,0.0
0.0015545745980052922,0.0,-7671.0017080164125,54.60949952579134,61.101,0.0
0.0018242163647465908,0.0,-11234.672625443778,57.19674990149279,71.699,0.0
0.0015194382251170362,0.0,-7313.458096586273,60.095903117465014,59.72,0.0
0.001737482190107877,0.0,-11799.120971355922,54.72715062969085,68.29,0.0
0.0019420924078974151,0.0,-12247.130400725011,57.003670973903134,76.332,0.0
0.0019323224099328314,0.0,-12512.92937832619,69.2500785902361,75.948,0.0
0.0016960105841644618,0.0,-9137.213726538741,54.92635454084263,66.66,0.0
0.0015097699979645838,0.0,-7974.013845694177,57.13352776014754,59.34,0.0
0.0018199165479340525,0.0,-11146.092790115894,65.23407020066658,71.53,0.0
0.001512187054752697,0.0,-8099.453502596701,48.30953571068487,59.435,0.0
0.0015015265621819663,0.0,-7125.069925965829,54.38022270734265,59.016,0.0
0.001553582332587014,0.0,-8455.474597090024,58.32833122752259,61.062,0.0
0.001565565845715449,0.0,-8857.823587533796,53.37903318158734,61.533,0.0
0.001657210462039487,0.0,-10256.810644723251,59.621960131164755,65.135,0.0
0.0016962650111947892,0.0,-9081.900254593866,59.432695408557876,66.67,0.0
0.0014560858945654386,0.0,-6474.424989697456,68.06142235148701,57.23,0.0
0.0015605027478119275,0.0,-7815.867257817743,71.0936861045892,61.334,0.0
0.0014531090983106046,0.0,-6886.45944986257,51.91683589717809,57.113,0.0
0.0014977610421331162,0.0,-7485.4755193434,58.976834059199625,58.868,0.0
0.0017610421331162222,0.0,-10285.069466481898,64.76107053496891,69.216,0.0
0.0015346020761245675,0.0,-6991.6229276445665,58.453967008481996,60.316,0.0
0.0017998422552411967,0.0,-9516.045505263839,67.53260945489644,70.741,0.0
0.0019897211479747608,0.0,-14342.451917751303,61.838021857259925,78.204,0.0
0.0018543914105434562,0.0,-11705.003995136884,64.92866798705842,72.885,0.0
0.0014791115408100957,0.0,-7205.515443033692,55.022290764101676,58.135,0.0
0.0015537858742112763,0.0,-7686.125054324301,54.25945178499385,61.07,0.0
0.00191807449623448,0.0,-11723.163608631485,62.933713566384476,75.388,0.0
0.0019347394667209447,0.0,-12843.24568641155,59.77043530510563,76.043,0.0
0.0019120445756157134,0.0,-14687.391845624705,52.47358446183943,75.151,0.0
0.0015220588235294117,0.0,-7643.5833835448975,62.58051902139148,59.823,0.0
0.0015767097496438023,0.0,-7921.445801831295,56.44593111690951,61.971,0.0
