yc0,P0,ycf,Pf,rhoco,rhome,ycf_s,Pf_s,rhoco_s,rhome_s
0.4,55,0.3976042854658132,53.10616272225688,0.000544980608,0.0008256801920000001,0.03299646027972102,4.67158176528154,6.837657474625601e-05,7.467188763369477e-05
0.4,60,0.3940620308267139,58.73739974184028,0.000600596656,0.0009235203839999999,0.031067585771314566,5.435493342036376,6.976406491885105e-05,8.094902768165004e-05
0.4,65,0.3963703565052973,63.08199274728915,0.0006560683360000001,0.00099912188,0.030283612092874748,5.763604851629108,7.212615856222419e-05,8.606511619866438e-05
0.4,70,0.39464881428185944,67.87695233330103,0.0007130248720000001,0.0010937077120000002,0.029448271141224978,6.137854401861035,7.622374132244898e-05,8.942751312787947e-05
0.4,75,0.3990351913656145,72.46883242350057,0.000779433824,0.0011738621279999998,0.029277327833834885,7.01844361992923,8.543783962288037e-05,9.120700738386068e-05
0.4,80,0.39346859621807373,77.3623452130175,0.000829651712,0.001278907192,0.029034130337582162,7.595699166956238,8.507107759691926e-05,0.0001049726573611392
0.4,85,0.39611860132482196,81.8845773338834,0.000892001672,0.0013598533759999999,0.026801879092777304,7.811943500656585,9.482659026490628e-05,0.00010300992144663844
0.4,90,0.39533255098349823,86.8257823069487,0.0009621372719999998,0.0014716043199999999,0.027801639550555052,8.701888663752817,0.000102831325608406,0.00011229813038953766
0.4,95,0.39686437506312877,91.43609452480577,0.0010361237920000002,0.00157465172,0.026173994154264663,9.496201548562274,0.00011012289236312645,0.00011205203842980098
0.4,100,0.39341824859147767,96.77571441628302,0.001091965928,0.001683619424,0.026244265585950315,10.050790408671379,0.00012140595898282264,0.0001239466244908518
0.4,105,0.39416558485163417,100.88989120846422,0.001156300144,0.001777238928,0.023205175299743707,10.473351933847182,0.0001045129622091885,0.00011558003454992915
0.4,110,0.39601598259430676,105.92687322968756,0.0012344376559999999,0.0018827033439999998,0.02296233476195458,11.813323009338092,0.00011152618795949972,0.00012857863365179175
0.4,115,0.3909552411368638,111.20867093788961,0.00128039724,0.001994650912,0.02544412565907604,11.820429955649423,0.00011991758575981423,0.00013442797464087696
0.4,120,0.39363087146970344,115.62483017302362,0.001354526048,0.002086581208,0.021970052445004922,12.70870250773526,0.00012143372151845505,0.00014519806869750277
0.4,125,0.39477068529704684,118.53310950038846,0.00143082896,0.002193626992,0.023242905485466477,13.773895470556942,0.00013650727834019105,0.00013931416273918433
0.4,130,0.3918013428110059,131.93317332412548,0.0014911927919999998,0.002314799248,0.022507847370296003,14.281468753829685,0.00013549048345366818,0.00014240628873645467
0.4,135,0.39560407521282304,130.3176551280033,0.00160306064,0.002449123704,0.021334055919852442,16.037130907518332,0.00013939430313469198,0.0001585185059402983
0.4,140,0.39688266628540136,134.35611341762745,0.001669336568,0.00253678456,0.025008966283159528,15.982032480639566,0.00016957814759558312,0.00014444797058863235
0.4,145,0.39852761747878834,139.51877223040538,0.001779325568,0.002685422896,0.01953615495389641,16.795081084530686,0.00013453588739760622,0.00016527933174481673
0.4,150,0.39750361431077214,144.66122740134284,0.001837478984,0.002785067624,0.021362808681289713,18.327806059674245,0.00016576745002116594,0.00016309569533219027
0.4,155,0.3988350578258743,149.71496340223726,0.0019277350159999998,0.0029056791439999994,0.020072557277277404,19.024781152429078,0.00017507339622471413,0.00015222111643296824
0.4,160,0.4001270267784895,152.05918264758327,0.0019956472239999997,0.0029918869600000005,0.02010179863685385,19.461962169752407,0.00015784278567994748,0.00017935059113110947
0.4,165,0.4083301301157769,161.9935685280544,0.002157063816,0.003125582888,0.019959427400117247,22.379771310919224,0.0001749243236998621,0.0001928052555631704
0.4,170,0.4023605483191844,164.02434917349254,0.00217403324,0.003229163592,0.020116411677248217,21.738600512613928,0.00018280774607570214,0.00016309096521416978
0.4,175,0.4046598436143258,170.1287985093942,0.002301519416,0.0033860214959999997,0.017626717475364886,21.446836885941117,0.00019332649954787609,0.00018493858137248157
0.4,180,0.40311070299723395,174.61367966629666,0.0023415829759999996,0.00346720096,0.019753795723877785,23.41927167993635,0.00018117288483878436,0.0001730992534189053
0.4,185,0.41068529454597136,181.67448006026189,0.0024861152800000003,0.0035674622719999998,0.01972959976624737,24.604236566301157,0.00021539662079962535,0.00016079039646095162
0.4,190,0.41307037890220694,187.08562829074293,0.002595518288,0.0036879588639999994,0.016567092635652963,26.270922902427117,0.00019951520650636397,0.00015779265959055735
0.4,195,0.4141511026566087,192.4069477943828,0.002717319448,0.003843859384,0.01749482045894409,24.843894486921325,0.00019374986291174323,0.0001582449934569197
0.4,200,0.4133055106074619,196.11541515304066,0.002718164744,0.003858482976,0.016262705127914237,26.14294195797356,0.0001572334878450722,0.00014812906046188045
0.4,5,0.39928992100671046,-1714.4821177347853,4.5542328e-05,6.8515968e-05,0.04526533697853058,352.67900159364945,6.897112287647345e-06,8.45452780366686e-06
0.4,10,0.39862677400490926,10.113171143772098,9.23524e-05,0.00013932396,0.04248281584472642,0.9573508748746561,1.3858492398237264e-05,1.605149187528686e-05
0.4,15,0.4000878598639515,14.885084603742307,0.00013998452,0.00020989992800000002,0.0418817626114362,1.3704533251570747,1.989921107143698e-05,2.3756167407955687e-05
0.4,20,0.3984753118819319,19.804619850639973,0.00018753674399999998,0.000283099048,0.04011413662679366,1.7522135190733152,2.6106024093577787e-05,3.001495603711083e-05
0.4,25,0.39896033856740415,24.605634968702926,0.00023578191199999997,0.000355208944,0.03875289647386236,2.257117902227998,3.2031049671096574e-05,3.7383299792351985e-05
0.4,30,0.39673235870112206,29.456097441916032,0.00028406823999999997,0.0004319516,0.0380259235776037,2.455014757202199,3.685075972913448e-05,4.283381545013239e-05
0.4,35,0.39766845694150493,34.28361526057084,0.000334062488,0.00050599028,0.03603857588745986,2.9846814801044648,4.2133795751176464e-05,4.984150828714556e-05
0.4,40,0.3939074361041246,39.403147736199315,0.000384659104,0.000591862456,0.03524574223589438,3.405342219187631,4.635106444306521e-05,6.0726586077467455e-05
0.4,45,0.39476830466353036,44.1479751965068,0.00043850362399999997,0.000672283688,0.034264249579466464,3.7670622961074236,5.158822671194102e-05,6.024429464344865e-05
0.4,50,0.3948183030280335,49.003698002006345,0.000492076792,0.000754260544,0.033952036286749976,4.2828017629554305,6.048535917218923e-05,6.978139137684246e-05
0.4,55,0.3982549019671702,53.66428284799909,0.0005478321280000001,0.0008277495040000001,0.02952539059127074,4.648409611575105,5.984061689187049e-05,6.917614447661842e-05
0.4,60,0.3939042530967907,58.42233543635152,0.0005990766319999999,0.0009217920240000001,0.029701021346577865,5.217267754851242,6.718643290463169e-05,7.806794455006118e-05
0.4,65,0.3951559715904825,63.66603609500266,0.000661082992,0.00101188424,0.02861865885411972,5.803523742011548,6.980306454435891e-05,8.124088990516044e-05
0.4,70,0.3968192452744452,67.65311064299618,0.000713289752,0.001084228288,0.029772765139885474,5.995886717395262,8.310368850347436e-05,8.613698980269196e-05
0.4,75,0.3945940938853934,72.40244947731969,0.000769838272,0.001181124208,0.02820255557279224,6.652615542368939,8.091748767917857e-05,9.644740931648054e-05
0.4,80,0.3951640582958423,77.8429975907239,0.000842752784,0.001289912792,0.027644153497858072,7.408406978965344,9.083713487913049e-05,0.00010341851808652421
0.4,85,0.3972206989813657,82.26594483198724,0.000906373008,0.001375413944,0.027240639896676577,8.295596404673548,9.736646634372605e-05,0.00010809109359467534
0.4,90,0.3932521992433954,87.12444108787855,0.0009564615999999999,0.0014757221280000002,0.0252663398896426,8.828874740356978,9.953878081375117e-05,0.000114721023928274
0.4,95,0.3936722760333761,92.48346158728341,0.001022304392,0.001574536824,0.023711041404684684,9.779590741178167,0.00010041690176478429,0.00012141821087066396
0.4,100,0.3959179597283357,96.5115405485806,0.0010954306,0.001671381496,0.02471358880360165,9.851421369219699,0.00010965679600568312,0.00011705699975435038
0.4,105,0.3965260319811966,101.47108486221936,0.001164357432,0.001772038512,0.02596178780876032,10.557464622831965,0.00011919413346851169,0.0001267307067707659
0.4,110,0.3939103115915043,105.15970959402966,0.001220552192,0.0018780013520000001,0.024097211645700545,11.682399244535834,0.00012307728976500553,0.00012875129058247182
0.4,115,0.3916684180136354,110.36132301353564,0.001287918584,0.00200036948,0.022580078541547394,12.50210223498617,0.00012078518819859884,0.0001403135257445468
0.4,120,0.39217762487310714,112.98279253546823,0.001339916216,0.002076689248,0.02263295648135364,13.184758933349102,0.00012807764974315128,0.00013614981358222455
0.4,125,0.40187286326907656,120.60018673635709,0.001491422896,0.002219758008,0.02211606336912542,13.929819259428504,0.0001217331467090093,0.00013653634291794963
0.4,130,0.39647734781391175,124.6822084790418,0.001516741704,0.002308802712,0.022116096539670116,14.928701478343429,0.00013366984718707648,0.00013293063378519286
0.4,135,0.39614640746300034,129.00036443142548,0.001596464232,0.002433521152,0.021887089472634444,15.27814091390197,0.00013631629227121083,0.0001429901001716164
0.4,140,0.3958176459868231,135.82469865682066,0.0016811470319999997,0.002566129584,0.019209505955520116,15.84550355106709,0.00013687380364639165,0.00015541516946518104
0.4,145,0.399015604736899,140.11630929991452,0.001760123536,0.002651041128,0.021465236002419445,16.888528192574665,0.0001660132417069696,0.00016540327756484034
0.4,150,0.3996105838410675,147.20947763870225,0.001870572792,0.00281041632,0.02039191154083007,18.010871965333163,0.0001566516118707648,0.00014751731634964624
0.4,155,0.40495984196696666,150.97238842195605,0.001986860952,0.0029194550480000003,0.020761909242188032,18.869936506956453,0.00019571622592655342,0.00018116707187624826
0.4,160,0.4038683871859169,154.85961775176511,0.0020552344399999995,0.003033637344,0.020651895323286148,20.023679317639452,0.000162330614909691,0.00018169022379683962
0.4,165,0.3943103763499955,157.49401538704456,0.002026871656,0.003113423344,0.019806008544632044,20.40744129007216,0.0001623607747909872,0.00014228146029529522
0.4,170,0.4006550009408866,163.850512970302,0.00214272776,0.003205334176,0.017576234175807462,20.82653693421685,0.0001406868120762085,0.00014784276593733298
0.4,175,0.40990233595749165,171.9249084761526,0.002343686768,0.0033739844,0.017518834181469756,22.363722160522297,0.00018191398819024932,0.00016591322147532423
0.4,180,0.40059833383764065,173.476984088319,0.00231602828,0.003465394368,0.015603519448157962,23.512820381100962,0.00014757762323014149,0.00018999134507822343
0.4,185,0.4099667293501529,178.51042411203406,0.0024675084,0.0035512931839999998,0.019537272886269816,24.720197973319667,0.0001831458663879914,0.0001845703742828684
0.4,190,0.40613264622859213,183.57765902637024,0.0025268174559999997,0.003694838152,0.016493531728215743,23.775709121662988,0.00016226615885816753,0.00014797734594827985
0.4,195,0.40986059155297416,187.64835385374627,0.002602000536,0.003746500856,0.020920592924491353,25.39750110511193,0.00021192169402879145,0.00016440589453618526
0.4,200,0.40321716957115733,193.18492716515345,0.0025927084159999996,0.003837346184,0.020431093625937213,27.721935734860228,0.00021171502805441788,0.00015464505882185228
0.4,5,0.39949773689022844,-333305.4681322401,4.6097296e-05,6.929083199999999e-05,0.04715158811463763,146639.3702778001,7.454280289899488e-06,8.476803400089917e-06
0.4,10,0.3977889463786011,9.987660848230716,9.237489599999998e-05,0.00013984597600000002,0.04377620199126121,0.9341635305081358,1.3888020011404939e-05,1.5923120090215485e-05
0.4,15,0.40049115849189515,14.85015145095695,0.00013984323999999997,0.00020933610400000003,0.04270678296364073,1.3719806583709118,2.005721889072361e-05,2.4023297016462664e-05
0.4,20,0.39885183777816,19.797662731590616,0.000187557824,0.000282686528,0.042151206835837486,1.79533378980785,2.6635432415656855e-05,3.222445286091318e-05
0.4,25,0.39859458424418137,24.70328046520421,0.00023653892799999998,0.00035689344000000003,0.0401413537800776,2.2750117108491743,3.1991114036288515e-05,3.9868560082430865e-05
0.4,30,0.3972091709916664,29.465427674499654,0.000284335048,0.00043149698400000004,0.03730967576884889,2.5856869538382217,3.6115089180087816e-05,4.517645509094028e-05
0.4,35,0.3959586396185595,34.44521505327866,0.000334513496,0.000510305792,0.03663908969748337,3.0153001423626327,4.202656648095326e-05,5.2014717955178185e-05
0.4,40,0.3988915082208573,39.11316538113698,0.000387757808,0.0005843305919999999,0.0349901884206929,3.222195267784165,4.7225736410511756e-05,5.4655279939650255e-05
0.4,45,0.39445173007822343,44.26713827906977,0.000437505256,0.000671642512,0.03239785758825199,3.943261866247923,5.114578449341123e-05,6.182496902625877e-05
0.4,50,0.39917817395120275,49.017677943278564,0.0004973752000000001,0.0007486227839999999,0.03358166689066924,4.269539415534594,6.018302014568561e-05,6.791308868718418e-05
0.4,55,0.39511630145860116,53.75344182147589,0.000545624376,0.0008352965679999999,0.030557050465555374,4.780014541105301,6.359058542786522e-05,7.15507450104426e-05
0.4,60,0.3949786678565748,58.766247092258304,0.0006029809120000001,0.0009236354879999999,0.031462451333166566,5.38704190554658,6.979998816137618e-05,7.84504412974832e-05
0.4,65,0.3949187723660519,63.380702040962774,0.00065858812,0.001009066512,0.029580707547974365,5.665914137133861,7.180362516431604e-05,8.49637049992163e-05
0.4,70,0.3932456216516289,68.04574079895187,0.000712210672,0.0010988982960000002,0.027883043994597373,5.760265141855669,7.476141100624316e-05,8.573662192949046e-05
0.4,75,0.3949198258865397,72.53010480124794,0.00077101044,0.001181310992,0.02942618842194406,6.583813912234101,8.752762607797838e-05,9.131510465446523e-05
0.4,80,0.39608956942017687,77.75798390509226,0.000843785896,0.001286504728,0.026719103725102222,7.103319430047742,8.664334526905794e-05,9.843123232168748e-05
0.4,85,0.3943693702464349,81.95320536897127,0.0008952418960000001,0.001374817504,0.02759358988367499,7.6022388298274475,9.596010581897658e-05,0.00010781030317060602
0.4,90,0.3927282203340594,86.81293556887424,0.0009542598959999999,0.0014755626799999998,0.026336532498391203,8.520248520531274,9.625552509518186e-05,0.00010025497550091765
0.4,95,0.39424349022333544,91.84222975361703,0.00102320088,0.0015721517520000002,0.024369706152243834,9.370627733626668,9.99597586538583e-05,0.00011966034007721394
0.4,100,0.39377431673299723,97.29497177406684,0.001094861536,0.00168556748,0.024656767997562206,9.626668545293658,0.00010577508045376616,0.00011278825055085124
0.4,105,0.39657387868126903,100.59045621813999,0.0011489895520000002,0.001748300496,0.025190707812489214,10.599057508881582,0.00010417028514822879,0.00012355704173296634
0.4,110,0.39531323706377736,105.65507030826993,0.00122549908,0.001874571864,0.0237831341634802,11.399547447187597,0.00011489525906369505,0.00013386879545338978
0.4,115,0.39495713319912396,111.29249550847376,0.0012972019920000002,0.00198721012,0.021538096879480648,12.169510632095582,0.00011997523850155054,0.00012676451043859872
0.4,120,0.39458823471463184,114.02109554333953,0.0013548066799999997,0.002078662848,0.02425925551883599,12.760834480111132,0.00013288805397236277,0.0001365125071887587
0.4,125,0.3970799164596183,119.58273228956355,0.0014493789920000002,0.0022007149359999996,0.023556080247167807,14.043928004822291,0.0001333445422312287,0.00014274004340294948
0.4,130,0.3972126554217816,125.02384236234185,0.001529561968,0.0023211762879999996,0.02219767429645021,13.812142089376902,0.00012898987739992226,0.00014490515052128773
0.4,135,0.39553823488361656,129.97634307253105,0.00158813412,0.002426987504,0.021595958929087184,15.253920850690172,0.00012621057685751062,0.0001566127788985113
0.4,140,0.39673061376645274,135.15448551160017,0.001691333872,0.0025718457599999997,0.020898299035803924,16.440468877186724,0.00015526086462688406,0.0001517273185870178
0.4,145,0.39874137962165146,140.36694913219338,0.001780488992,0.002684783696,0.022272042513393615,16.579534643394673,0.0001637678621211132,0.0001593019018972077
0.4,150,0.40017249098278534,146.52793023623562,0.001872996104,0.002807475808,0.017693796138738085,19.130677443871477,0.00014325018461147334,0.0001599974594553149
0.4,155,0.40382220958186893,150.942938549363,0.001977185496,0.0029189926960000003,0.02109727710088062,18.954618574572855,0.00015244256096385284,0.00014225772761282109
0.4,160,0.4025171907093917,153.5741875767648,0.00201370736,0.002989078624,0.01998342322237507,19.788555184090363,0.0001725572101926732,0.00016570952033645694
0.4,165,0.4012461459756291,157.10362973818934,0.00208188276,0.003106659936,0.020468630873318235,20.37190609921423,0.00018772618724872245,0.00015417043441634295
0.4,170,0.404156699194891,167.92966792039917,0.002227380408,0.003283799816,0.019748252343948305,22.568582380904672,0.00020759388096622098,0.00017576989181166986
0.4,175,0.40545792918354306,171.6290808024672,0.0023264639279999997,0.003411403704,0.019507987648064305,24.134112339635028,0.00017244555213273208,0.00016207617747133717
0.4,180,0.4057527287604395,177.50380252909324,0.0023679437920000003,0.0034679844080000004,0.02208355265600044,24.544257680569505,0.0002064451509950397,0.00018144396348552773
0.4,185,0.41272259808064793,182.1239801947189,0.002532160632,0.0036030998160000004,0.017383741896831877,23.50623051150107,0.00014993657002532963,0.0001529490667744205
0.4,190,0.4077997694159389,190.11273450157512,0.002563505384,0.003722681064,0.020822272872132716,28.003912189511375,0.0002574906405150225,0.0002082028556750649
0.4,195,0.40568851075970036,188.9355462589849,0.002587252192,0.0037901830160000003,0.018992555890297802,27.608412253488424,0.00020285158985897824,0.00016694858523967117
0.4,200,0.41862059402084406,203.21726424889437,0.002860740688,0.003972990688000001,0.016620297970046584,29.883178395522165,0.00022057775970756133,0.00017974610346803814
0.4,5,0.4002737939003013,-1236039.2689551027,4.6113504e-05,6.90914e-05,0.04586445003264473,21955.036136071692,6.807444050888997e-06,8.678136287936481e-06
0.4,10,0.39903113613607055,9.920756949121674,9.202876799999999e-05,0.000138601776,0.045777426885021164,0.9107779226495123,1.373649362603776e-05,1.6337063112745325e-05
0.4,15,0.4008564678933563,14.847977147518472,0.00013971764,0.00020883016,0.0418127855005322,1.3724851562460516,2.101726855094163e-05,2.249232966231822e-05
0.4,20,0.3965488852830823,19.927610126442307,0.000187641936,0.00028554546400000005,0.03944629738872368,1.809521285215928,2.5268442306638214e-05,3.1383451714314405e-05
0.4,25,0.3992741343608232,24.735525475922387,0.00023753881600000002,0.000357387816,0.03998199444323445,2.2696833427566467,3.317373676784308e-05,3.881940482302818e-05
0.4,30,0.3978945597619246,29.59400667367799,0.000286023232,0.00043281854399999996,0.037732245921062293,2.6177700126450287,3.797951355878819e-05,4.335938648339093e-05
0.4,35,0.3979177490523189,34.49522876403109,0.000337221136,0.000510243288,0.03727652194301616,3.0032645940057874,4.37576902716483e-05,5.062931790404701e-05
0.4,40,0.39616397514416063,39.27361310488222,0.00038524371200000004,0.00058719128,0.03432699557252547,3.2877241787641016,4.577716369349521e-05,5.713329872186272e-05
0.4,45,0.39367074438559296,44.13995391973211,0.000436213904,0.000671853968,0.03409587309355847,3.8839633319135576,5.410907584846358e-05,6.271457869706992e-05
0.4,50,0.39703643493388713,49.078728117188035,0.0004954822319999999,0.000752469312,0.03379397150514971,4.3076681308836084,5.953282431581905e-05,6.944351168774989e-05
0.4,55,0.39606140272415874,53.807410417253145,0.000545876888,0.000832386392,0.031246567044868834,4.7596725888733165,6.066091664888898e-05,7.563915676128559e-05
0.4,60,0.3965058850319477,58.14913760055113,0.000599276752,0.000912117592,0.03275873522898144,5.1838495383303105,6.633482322697858e-05,8.086008616583053e-05
0.4,65,0.39226055920080616,63.00207112469407,0.0006501730159999999,0.0010073298879999999,0.02994377147997704,5.677336070634526,7.17283719989778e-05,8.351431558291942e-05
0.4,70,0.3930011729556618,67.8313344861892,0.000711631744,0.001099130648,0.02865163475715517,6.144928670366192,7.265731025507663e-05,9.478061484820667e-05
0.4,75,0.3934596920491516,72.45347427877276,0.000766299704,0.001181294216,0.028007316030186632,6.964884766384369,8.000788889768549e-05,8.683503931414637e-05
0.4,80,0.3926049395969097,76.83048471939465,0.000821331192,0.001270673032,0.027659736640114247,7.383721512716981,9.337612964823043e-05,0.00010110046264878799
0.4,85,0.3912255733705252,81.9346691692641,0.000883525416,0.001374827504,0.02824164728805859,7.41905752750617,9.219345452884898e-05,0.00010229744176168818
0.4,90,0.3923583254660483,86.13391205690758,0.000944215888,0.001462298328,0.024682913468911057,8.482344975858949,9.097704589402459e-05,0.00010862682058624571
0.4,95,0.3920460420264559,91.93723741174638,0.001018169672,0.001578896904,0.02765658290564137,9.16248687300621,0.00010226786495499169,0.00010643004150339688
