,rhoco,rhome,En,P
0,0.0007501562499999998,0.0009874609375,985919038.1340632,94631813.68816215
1,0.00074845703125,0.0009879101562500002,139275.0210961747,13414.330223721034
2,0.0007459960937499999,0.0009813281250000002,121977.07805925753,11688.875660390317
3,0.0007442773437499998,0.00097974609375,117688.81286561857,11254.827025143613
4,0.0007403906250000001,0.00097533203125,84910.1312865949,8095.195653086295
5,0.0007432812499999999,0.0009878125,25621.455652670833,2483.0410729064806
6,0.0007497070312499999,0.0009951367187500003,25387.493083879286,2479.8654841622706
7,0.0007645703125000001,0.001013515625,24879.00314184831,2476.8505473214063
8,0.00076921875,0.0010230468750000003,24364.28218216101,2445.063162178052
9,0.0007866015625,0.0010252343749999999,23648.366293073446,2399.45076639117
10,0.0007901562500000004,0.00101919921875,23539.513488247856,2385.315953189455
11,0.0007885156250000003,0.0010240039062500003,20455.261601600225,2079.0377892261395
12,0.0007869921875000003,0.0010285937500000002,11312.731299980642,1161.0837689029404
13,0.0007926367187500002,0.0010358007812500002,10576.696912565476,1093.7789743642506
14,0.0008055078124999999,0.0010343359375,6714.305858494556,705.4033396401086
15,0.00081197265625,0.00103412109375,5856.356355249192,620.3164344273464
16,0.0008130468750000002,0.001035,5849.860852684255,620.4320304453346
17,0.0008137695312500001,0.00104392578125,5810.495620225623,619.5806898287775
18,0.0008150390624999997,0.001046953125,5793.538214505549,619.1047610789705
19,0.0008196874999999999,0.0010434374999999999,837.67859831037,106.48734016578614
20,0.0008283007812499998,0.0010386328125,-111.76957397208157,8.297046641164501
21,0.0008374609374999999,0.0010380273437500002,-121.6574762363116,7.17574149305101
22,0.0008341601562499998,0.0010451953125,-121.41996119178562,7.4198620586477215
23,0.0008352148437500001,0.0010493164062499998,-121.69876992989106,7.415586777640801
24,0.0008383984375,0.0010529296875000003,-127.21500964035845,6.674205213128126
25,0.0008448242187499999,0.001053046875,-129.28513761158916,6.6271609152887665
26,0.0008520312499999999,0.0010573632812499998,-131.5257393124828,6.397698591212154
27,0.000859453125,0.001070546875,-132.68730239425625,6.4199918372397144
28,0.000866953125,0.0010716992187499998,-133.41212287393748,6.518272640747728
29,0.0008690039062500002,0.00108025390625,-134.13504681653546,6.61243009567002
30,0.0008673046874999998,0.00108611328125,-136.83359674287487,6.596040174796205
31,0.0008654296875000002,0.001094296875,-137.0031522999749,6.71194809592188
32,0.0008774218750000003,0.0010893554687500002,-136.89509056402977,6.949765001268372
33,0.0008832617187499999,0.0010839453125,-135.42382247298494,6.9593706374817375
34,0.0008858398437500002,0.00108494140625,-134.9622374825601,7.018846994830718
35,0.0008882812499999997,0.00108828125,-136.75329012287764,6.8786422314948314
36,0.0008983593749999999,0.001081328125,-138.03632809465364,6.653475194370546
37,0.0009075000000000001,0.0010815429687500004,-138.94826597372696,6.64176260280762
38,0.0009184960937499999,0.0010785546874999997,-138.4809186890949,6.794390332628247
39,0.0009253710937499997,0.00108078125,-138.87054069914598,6.485325000322069
40,0.0009260156249999999,0.0010840429687500003,-137.45304611496434,6.350289655362823
41,0.000923359375,0.00107966796875,-135.3986656129062,6.36055416616454
42,0.00092501953125,0.0010787499999999996,-134.5378509996379,6.3760345098511975
43,0.0009305273437499997,0.001076640625,-135.30629845110198,6.442195481443921
44,0.0009244921875,0.00107154296875,-134.98712370441208,6.459515327459084
45,0.0009200781250000001,0.0010766015625,-135.59826363171823,6.347842714458917
46,0.00091759765625,0.0010796484375,-135.7128012844382,6.3350935312389405
47,0.00091939453125,0.001081796875,-136.01501963741484,6.484099721789853
48,0.0009132421874999999,0.0010913476562500004,-135.84277515640346,6.41896970377659
49,0.0009151953125000002,0.001099140625,-137.47283598005973,6.3293150479719955
50,0.00091091796875,0.0011036914062500002,-138.40078219025003,6.3379181800230375
51,0.0009133593750000002,0.0011093945312499998,-139.35495425876712,6.528127427365247
52,0.00090509765625,0.0011075,-137.59354741380272,6.698545021449459
53,0.0009055078124999998,0.0011029492187499999,-136.72164005138828,6.817728607290908
54,0.0009069921875,0.0011034374999999996,-137.2706707359595,6.629054442627688
55,0.0009046289062499998,0.0011096679687499999,-139.905807283768,6.665111006878489
56,0.0009029296875000001,0.0011166015625000002,-140.34087643685348,6.651508301219248
57,0.0009056640625000003,0.0011124414062500003,-138.84173288697545,6.705429122384897
58,0.00092419921875,0.0011148437499999997,-138.4229370178621,6.936226845217293
59,0.0009281249999999998,0.0011133789062500001,-137.6208431984251,7.203517149875825
60,0.00093220703125,0.0011085937499999998,-138.49630073494114,7.309968816466099
61,0.0009393750000000001,0.00111490234375,-138.92104585197163,7.542377688653651
62,0.0009398046875,0.0011099218749999996,-139.02178440420658,7.308742476812374
63,0.0009433203125,0.00110521484375,-139.5548685676264,7.13634631911106
64,0.0009469140625000003,0.0011066210937499999,-139.71450666068893,7.374313006673563
65,0.0009519921874999999,0.0011023828125,-140.19163113856138,7.605027716221354
66,0.0009541210937499996,0.00110181640625,-139.2153850695828,7.628893961940911
67,0.00095453125,0.0010947265625000002,-138.52868421377528,7.4287197743471
68,0.0009572070312499998,0.00109162109375,-138.4882580610858,7.2831012135640165
69,0.00096154296875,0.0010899218750000004,-138.04398416259914,7.277746910592332
70,0.0009705078125000002,0.0010829296875000003,-135.85784144517146,7.477624740903114
71,0.0009676757812499998,0.00107927734375,-136.71286982923067,7.451418295114661
72,0.00097703125,0.00108587890625,-137.80799349478167,7.362466073357953
73,0.001001484375,0.0010870507812500002,-139.0485682619961,7.194393367595561
74,0.0010078515625,0.0010865429687500002,-139.33530344333948,7.030058322090563
75,0.0010101562500000002,0.0010864843749999998,-139.23102217191902,7.073836293799539
76,0.0010161914062500003,0.00109056640625,-139.83933330207634,7.271002762605247
77,0.0010199609374999998,0.00110794921875,-138.9668265424383,7.453059479566896
78,0.0010165625,0.0011173828125,-140.54811173283818,7.416086182717106
79,0.0010191015625000003,0.0011188476562500002,-141.4351154960994,7.292001470163005
80,0.0010238867187500002,0.00111234375,-141.35783849927302,7.473399147884481
81,0.0010254492187500002,0.0011114453125,-140.8109132005459,7.630635203499886
82,0.0010273046875,0.0011095507812500002,-140.66434824740895,7.602038487411141
83,0.00103890625,0.001109609375,-139.78255601880278,7.745712220583
84,0.0010438671874999999,0.0011081249999999997,-140.8478355384226,7.647550060584683
85,0.0010482421874999997,0.0011050390625000001,-142.8139696833751,7.318783167906164
86,0.0010552734375,0.0011086328125000002,-144.9137387771355,7.355108889153311
87,0.00105720703125,0.0011133593749999998,-144.6448573220398,7.607655785303145
88,0.00106490234375,0.0011100195312500002,-145.86291676011726,7.452662500365115
89,0.00106908203125,0.0011091992187499998,-148.0840900926181,7.152344248856195
90,0.00106654296875,0.0011080664062499998,-148.84962364894753,6.906452812209299
91,0.0010700390624999998,0.00111125,-148.54129521141382,7.0938391780223915
92,0.0010736328125000002,0.0011204687500000004,-150.70863139624927,7.149147883056044
93,0.0010716406250000001,0.0011215234375,-151.37109788066562,7.20178142630482
94,0.001081015625,0.0011139062500000003,-152.90695566934855,7.613557163247964
95,0.00108208984375,0.0011080078124999998,-151.3995714909841,7.628178325355215
96,0.0010864453125000002,0.00110162109375,-150.1828890940159,7.882783287183863
97,0.00108904296875,0.0011040820312499997,-149.2674266317157,7.983779342975895
98,0.00108244140625,0.001106953125,-148.46730607254958,7.766682386779734
99,0.0010874023437500002,0.0011021484375,-147.02431554626347,8.105516209507043
100,0.0010907226562500002,0.0010986914062500004,-147.92388065099843,8.013338683847948
101,0.0011023242187499997,0.0010987890625000002,-149.46307685847768,8.046517720365816
102,0.0011046679687499999,0.00109380859375,-150.52307447868384,8.180247960315137
103,0.0011156054687499997,0.0010867578125000003,-152.0085844722538,8.062758112988021
104,0.00113099609375,0.00108609375,-154.36190711609052,7.751002046943129
105,0.0011276171875,0.0010935546875000001,-156.73288196522114,7.175377384609513
106,0.0011282617187500002,0.0010973632812500001,-156.38054823907197,7.1424693945279225
107,0.00112578125,0.0011008984374999999,-157.87506956155386,7.057795617095041
108,0.0011366601562500002,0.0011031054687499998,-158.96965385618864,7.131507700460531
109,0.0011288867187500002,0.00110625,-159.0431289912245,7.146763848130203
110,0.0011269531250000001,0.0011165234375,-158.70421413597995,7.427101904492599
111,0.0011192578124999998,0.0011174218750000004,-159.2524793354606,7.353153284727034
112,0.0011203124999999998,0.0011174414062499998,-158.760151767497,7.241773862077751
113,0.0011291406250000002,0.0011189062500000001,-158.6580307599206,7.373759072074842
114,0.0011371093749999997,0.0011263476562500003,-160.548298410709,7.624572127629531
115,0.0011422070312499999,0.0011259765625,-162.19368977189254,7.546986262446438
116,0.0011520898437500002,0.0011323437499999997,-162.3663321690757,7.562989104092488
117,0.0011530664062500001,0.00113828125,-162.53234911996458,7.4651323344417095
118,0.0011594921874999997,0.00113486328125,-163.00032045949996,7.596077905930712
119,0.0011782617187500002,0.001139609375,-164.393548336,7.6625618906092825
120,0.0011764257812499998,0.0011420117187500001,-163.1477052866572,7.5055488347768735
