,rhoco,rhome,En,P
0,0.00073302734375,0.0009455859375,28475444.874721747,2639879.6112387143
1,0.0007399414062500001,0.0009584960937499999,28114043.88360551,2637206.2163554677
2,0.0007493945312499998,0.0009659765624999999,27813246.72356102,2634984.532174227
3,0.0007611914062500001,0.0009685546874999999,27541046.60558579,2631095.535941776
4,0.0007696875000000002,0.0009656250000000001,27450959.18019801,2630902.542172299
5,0.00077236328125,0.0009723242187499999,27300846.02955965,2630667.2400984257
6,0.000768046875,0.0009830078125000002,27201153.689471334,2630629.6202588994
7,0.0007566992187499999,0.0009886132812500005,27286139.61439243,2630186.123788741
8,0.0007629296875000003,0.0009856835937500003,27232510.859649763,2629947.573566624
9,0.00078671875,0.000973828125,27045792.28379898,2629770.1135609653
10,0.0007944531250000001,0.0009755468749999999,26885399.095437918,2628208.2775364663
11,0.0007923828124999999,0.0009724609375000001,26950837.879050676,2626919.767605143
12,0.0007918750000000004,0.0009760156250000002,26901592.909667797,2626655.127588123
13,0.0007868554687500001,0.0009858593749999998,26828396.131397568,2626653.346858706
14,0.00079271484375,0.0009882812500000002,14169653.771234896,1392192.2316993552
15,0.0007951953124999998,0.00098908203125,730.6422866658229,92.4703909104371
16,0.0008116796874999999,0.0009897460937499998,-94.49725226194852,10.234582424885575
17,0.0008144531249999997,0.0010050390625,-96.47711946035126,10.160090330933691
18,0.0008296874999999997,0.0010067773437500002,-100.61060013571031,9.811848217535017
19,0.0008381445312499999,0.0010186523437500004,-99.58208052597118,10.040085904514315
20,0.0008350585937499998,0.0010280859375,-99.97814502196556,10.244469022060596
21,0.00083736328125,0.0010387695312499999,-100.89765457215613,10.393987560363907
22,0.0008404101562500002,0.0010475195312500002,-111.48362958460002,9.462912756102048
23,0.0008426562499999999,0.0010496875,-117.74529879365454,9.095329682413523
24,0.0008444140624999999,0.00105111328125,-122.70033050048708,8.633335217451837
25,0.0008527734374999998,0.0010618164062499997,-121.85265461399261,8.955931379004417
26,0.0008508203124999998,0.0010691015625000002,-120.56080071606046,8.657122754377422
27,0.0008502539062500002,0.0010634570312500003,-124.1716409794055,8.018040874677043
28,0.0008385742187499999,0.0010610937499999998,-124.97589099351295,7.884893516348751
29,0.0008328906250000001,0.0010682031250000001,-127.36665291034168,7.755232003914062
30,0.0008351953124999998,0.0010708203124999997,-125.70457275399431,7.958196586734334
31,0.0008362500000000003,0.00106755859375,-126.96297227742203,7.735024825872865
32,0.0008398242187500002,0.0010687890624999999,-128.35858566084,7.719285527274593
33,0.0008388671874999998,0.00106234375,-128.49241967917703,7.536249790445807
34,0.0008414648437500001,0.00105943359375,-126.44366487455713,7.786727774327835
35,0.0008422656250000001,0.0010557421874999998,-126.60942327797667,7.756117317638164
36,0.0008482617187500001,0.00105845703125,-126.94325078327687,7.642988809853819
37,0.0008612109375,0.00105818359375,-127.57879986059022,7.685120761279765
38,0.0008721093750000003,0.0010536914062499998,-128.8539596955234,7.6387911847267125
39,0.0008823632812500002,0.0010472460937499999,-128.61594792610202,7.464853297724237
40,0.0008821093750000002,0.00104421875,-129.35393257883118,7.396497880566546
41,0.0008857617187500003,0.0010535546875,-131.13785869255332,7.333104297100615
42,0.0008807031250000001,0.00106451171875,-129.39606373107887,7.471009946373122
43,0.0008802343749999999,0.0010657226562500002,-128.6280370104203,7.229466230995547
44,0.0008891796875000001,0.0010730859374999998,-130.302765543066,7.218259723625888
45,0.0008922265624999999,0.0010751171875,-130.15678994061895,7.3237770617700315
46,0.0008920898437500002,0.00107875,-130.56300608354007,7.480988656093633
47,0.0008809570312499999,0.001072734375,-129.8942661252743,7.5668667970307935
48,0.0008762890624999999,0.0010756835937500001,-130.9422826069991,7.469775587781491
49,0.0008748632812499999,0.00107958984375,-131.6787786763755,7.305432110573755
50,0.0008782617187499998,0.0010724414062500002,-133.26401628953764,7.002371398336841
51,0.0008864062500000003,0.0010889648437500004,-133.4029364796233,7.100998180648263
52,0.0008910156250000002,0.0010993749999999997,-132.59185313777311,7.195977018863385
53,0.0008850976562499997,0.0011011328125,-132.85489603118916,7.124895804277799
54,0.0008883398437500003,0.0011086523437499997,-133.7141645497512,6.961828295152692
55,0.0008794921874999997,0.00111017578125,-133.4148768812751,6.90282906282228
56,0.0008845898437500002,0.00111267578125,-134.652564360981,7.127232655133001
57,0.0008916601562500001,0.001105859375,-135.65739704173154,7.2529282569725275
58,0.0008997070312500002,0.0010963085937500004,-134.1040512656971,7.3482394119695895
59,0.000894609375,0.00111138671875,-132.56785657098146,7.773688913116427
60,0.0008983203125000002,0.0011153320312500001,-133.25075173473587,7.8707263143473165
61,0.0009121875000000002,0.0011219335937499998,-134.43559814821117,7.862137955658881
62,0.0009153710937500001,0.0011331640624999998,-134.0892214916719,7.942336638429199
63,0.0009210937500000003,0.0011298437500000002,-136.03293924643657,7.63645723530133
64,0.0009289453125000001,0.00113521484375,-138.19191327870783,7.358695417698187
65,0.0009227734374999997,0.0011380078125,-137.55982999331977,7.489227614911897
66,0.0009225781249999998,0.00114501953125,-137.7476594793856,7.493839301722676
67,0.0009341601562499999,0.0011464843750000002,-138.19654451375737,7.654521690963264
68,0.0009385351562500001,0.0011380859375000002,-136.25928530391877,8.048469079579338
69,0.0009274609374999998,0.0011367578125000002,-135.4483132025176,8.121528757641679
70,0.0009227734374999999,0.0011448046874999998,-137.0215164752318,7.849668447625245
71,0.0009202343749999997,0.0011414648437499998,-137.48423109006384,7.66666379159349
72,0.0009176562499999999,0.00113833984375,-138.2846673974951,7.481474900395102
73,0.0009226757812499999,0.0011411523437500001,-139.9869809941094,7.457672514513464
74,0.000923515625,0.0011450000000000002,-140.76594818832535,7.410110172622877
75,0.0009328320312500001,0.00114390625,-142.77489358616774,7.589056011196662
76,0.0009322851562499998,0.0011446093750000002,-142.47931097453912,7.803403160006323
77,0.0009313867187500001,0.0011557812500000003,-142.81259720924652,7.922482023609998
78,0.0009280273437499999,0.0011609374999999999,-141.37245212150333,8.031542583537513
79,0.0009287695312499998,0.00117267578125,-140.48221384639479,8.113481631944538
80,0.0009355078124999999,0.00116796875,-140.87485594831296,8.106750564647905
81,0.0009337304687499998,0.0011790039062499998,-141.72222752985635,8.052156613606574
82,0.0009408203124999999,0.001183125,-139.7734381108576,8.20126224029686
83,0.00094423828125,0.00118544921875,-139.11944118695163,8.214257796283825
84,0.0009461523437499999,0.0011836132812499997,-140.45816704865854,7.991269835089728
85,0.0009414843749999998,0.0011878320312500002,-141.21622143246762,7.983935765775454
86,0.0009471484374999999,0.0011943164062499997,-142.80903947351445,8.195558810259914
87,0.0009536718749999998,0.00119578125,-143.37231248776368,8.177948627209156
88,0.00095443359375,0.0011907226562499996,-142.93938776250144,8.20425980084817
89,0.0009594140625,0.00118490234375,-142.7205792883212,8.32601759101182
90,0.0009635546874999999,0.0011801757812500001,-141.13643041988928,8.451196414315648
91,0.0009671484375,0.00118056640625,-141.64857024082502,8.690102691855634
92,0.0009595898437500003,0.0011761132812499998,-140.273143196481,8.84549113877838
93,0.0009708984374999999,0.0011791992187500002,-141.34613228386854,8.914106437599742
94,0.00098111328125,0.0011780664062499998,-142.82796980692422,8.88487242160799
95,0.00098673828125,0.00116564453125,-142.5397727179935,8.531065493914136
96,0.0009946679687499998,0.001158125,-141.94935489609944,8.66339062310715
97,0.00099294921875,0.0011601562500000002,-141.72329615142908,8.706240039813522
98,0.0009977539062499998,0.00114798828125,-141.72138449937827,8.614222472980916
99,0.00100193359375,0.0011443750000000002,-141.0993203886338,8.926221093661121
100,0.00100484375,0.0011463671874999998,-142.1552381811956,9.249302046778693
101,0.0010053515625,0.0011461328125000004,-143.132678231072,9.377637210227029
102,0.0010059375000000003,0.00114703125,-142.83263074681832,9.257871061033082
103,0.0010073828124999998,0.0011492578124999997,-143.68004097417767,9.23444266027263
104,0.00100947265625,0.0011397656250000002,-144.85553037618243,8.857595324061556
105,0.0010146875000000002,0.0011366796875,-145.17528090866566,8.771177412915959
