yc0,P0,ycf,Pf,rhoco,rhome,ycf_s,Pf_s,rhoco_s,rhome_s
0.2,180,0.2112476334436045,171.91374069560393,0.00106003884,0.003957952712,0.01640720518372678,19.469797244411783,0.00010167567043558848,0.00017698605876252812
0.2,185,0.21034969451639282,179.31426470383968,0.001094538144,0.004108883455999999,0.016794927150834357,20.40301230136258,0.00011069559344065718,0.00019020300892061637
0.2,190,0.21591654966239443,181.54800060371127,0.001155607152,0.004196493712,0.015711575458917118,22.266411735037558,0.00011129546290749186,0.0001844220167018164
0.2,195,0.21096541903307994,186.01510498711977,0.001144228088,0.004279542752,0.01484886923854495,21.27195348867515,9.619002463636371e-05,0.00017382765167181687
0.2,200,0.21157982346958085,193.2964632072374,0.0011830690079999999,0.004408527528,0.01728946886379241,21.92827471784944,0.0001017726078774831,0.00018566437400022984
0.2,5,0.2008568603328523,-6576477.7454346,2.3070096e-05,9.178829599999999e-05,0.04058446893258437,11568737.620812062,5.569652050064168e-06,9.869334267739846e-06
0.2,10,0.20083574042516555,-202.94191538165094,4.609506400000001e-05,0.00018342117600000002,0.03807653375680051,157.2540676562109,1.01632583100059e-05,1.853794032208066e-05
0.2,15,0.1999074634692122,-4.2989437614583945,6.955502399999999e-05,0.00027838108,0.03387062972735921,1.4055238532902141,1.4096741063643895e-05,2.622641525640895e-05
0.2,20,0.20011199515638844,19.838041045187648,9.346492000000001e-05,0.000373598136,0.03337886327394374,1.7568396998169524,1.7919773133876448e-05,3.584640043091501e-05
0.2,25,0.19972965172442797,24.743881258139353,0.00011728856,0.000469948032,0.032060147359288096,2.2472154300611886,2.223035036571399e-05,4.403108595852453e-05
0.2,30,0.19983841029759353,29.48925358816933,0.00014102763200000003,0.000564680704,0.0316817532507945,2.6291964295621364,2.5439211703364083e-05,5.266007677093135e-05
0.2,35,0.20198204384870483,34.29078507148646,0.00016726563999999998,0.000660855696,0.030657567445646707,2.9450435466727036,2.9718962160048587e-05,5.6450312214863646e-05
0.2,40,0.20029440543055366,39.518356114590134,0.00019237160800000003,0.0007680726319999999,0.028503512012733725,3.4046706928198773,3.218379078788476e-05,6.35843541996974e-05
0.2,45,0.20056776446859714,44.274964510922544,0.000217549736,0.0008671197600000001,0.02722491047135627,3.884401516900351,3.5231171962032486e-05,7.257064231507395e-05
0.2,50,0.20126173204574221,49.119890125411025,0.000244229096,0.000969260888,0.027682506148772733,4.21849100512783,3.9082081673303736e-05,7.83207389569548e-05
0.2,55,0.2004663981975064,53.877359915880014,0.00026941,0.001074506,0.026634478144155097,4.823392567728597,4.22548705108417e-05,8.715473849103101e-05
0.2,60,0.20120332226833837,58.669347963023796,0.00029707139999999996,0.0011794022320000001,0.026310178607043724,5.128705084399423,4.787870085146421e-05,8.950941857075252e-05
0.2,65,0.19946747203598153,63.125731600304604,0.000319259448,0.0012812995040000002,0.023838208459053333,5.592013102903643,4.6448407640814726e-05,9.802532507850196e-05
0.2,70,0.20216335482638717,67.61884208602653,0.000349782016,0.001380412936,0.02349211450218352,5.84364120307426,4.849890829451467e-05,9.873044513763675e-05
0.2,75,0.1984205205334661,72.45588881813829,0.00037122995999999995,0.00149969528,0.023438188432227523,6.0894956592400975,5.366042434955579e-05,0.00010339691907577131
0.2,80,0.2032891983882978,77.53828071245617,0.000408667608,0.0016016094320000002,0.02213200184638649,6.615707772409097,5.477485550175679e-05,0.0001069488513013832
0.2,85,0.20189679028124774,82.57405465220499,0.00043745068,0.0017292537999999999,0.02237793653328573,7.221916530225197,5.743933488683169e-05,0.00011547498174932958
0.2,90,0.2002920070505497,87.73434846333174,0.000461322264,0.0018419262319999997,0.022893582302901148,7.931079601654845,6.209576392890505e-05,0.0001247857367398461
0.2,95,0.20193252055169486,91.46380858798665,0.0004915131360000001,0.00194253332,0.02163898701066654,8.145526328316603,6.482067124803247e-05,0.00013307730543296104
0.2,100,0.20292860804468887,96.44714987849845,0.000522210608,0.0020511604559999997,0.020115971756194857,8.901483039510353,6.112128900301707e-05,0.0001343053444254251
0.2,105,0.2061255954841094,101.05288939722564,0.000564235328,0.0021731021999999997,0.020131889266394774,9.765166755348654,7.02709641357824e-05,0.00014375212620582693
0.2,110,0.20155686740093431,105.85353735149653,0.00058296816,0.0023093578,0.01856422671493645,10.17347310567966,6.878830265379717e-05,0.000138928054241467
0.2,115,0.20170962415611138,110.22031401194374,0.000605845032,0.002397705416,0.01911646778791497,10.90081321050192,7.121221235012275e-05,0.0001426749954494723
0.2,120,0.20324806776173643,115.17174752461383,0.0006435815920000001,0.0025229016080000003,0.019393058993932642,11.195334521212567,8.066152064677144e-05,0.0001502002000641222
0.2,125,0.2011192635390577,119.58274885599833,0.000665141992,0.0026420598159999998,0.018614516221806054,11.399821756872194,7.569934033551373e-05,0.0001457502131562837
0.2,130,0.20325601436586277,124.22317892111641,0.00070230556,0.002752970104,0.01891669794653478,12.66646716262796,7.962793556554382e-05,0.00014630862981297168
0.2,135,0.20428728988710806,129.05948780150933,0.0007403175760000001,0.002883586664,0.018897140518589157,13.420403185652514,8.846213136720267e-05,0.00016608931168079152
0.2,140,0.20666257025122423,132.66589252875886,0.000776969768,0.002982635888,0.018531829840134573,13.65484411337085,8.962594773859954e-05,0.0001651567673820345
0.2,145,0.20617427192088747,139.9666512090574,0.000822984144,0.003168707624,0.01805146045371812,14.56664013433123,9.371683519835306e-05,0.00016683505100764236
0.2,150,0.20686692460368514,143.41043971022395,0.0008545645199999999,0.003276422208,0.0181985744740441,15.478764117635821,0.00010039944727490087,0.000176534693061519
0.2,155,0.20830894414476106,149.70814650720837,0.00088311468,0.003356332088,0.01887856513944379,15.959124291032516,9.958484703263645e-05,0.0001785072603167284
0.2,160,0.21061522882131478,155.2005300430525,0.000936118104,0.0035085657360000005,0.01643373823034622,17.09446570840122,9.046414977873382e-05,0.00016801758164628573
0.2,165,0.20728302995176537,158.34321906690374,0.0009485561680000001,0.003627583848,0.016008569238868665,17.100073200121358,9.576649134875818e-05,0.00019635496373034448
0.2,170,0.2090450063622627,162.8536171167785,0.000990783792,0.003748787888,0.017084386083917723,18.4532886629782,0.00010748558340103446,0.00017770877376558383
0.2,175,0.20562185924708254,166.46860170139988,0.000997720264,0.003854488872,0.016319309038247055,17.862850926563894,9.95717061280076e-05,0.0001915238030294293
0.2,180,0.21121937814638816,170.61995238707095,0.001060536864,0.003960483808,0.014867538277264584,20.173701064501515,8.743129215719909e-05,0.00017228512369096507
0.2,185,0.21195948044382723,177.7202392097972,0.0010989154399999998,0.004085638879999999,0.015783517648432017,20.619944105080805,0.00010536676153583918,0.0001989762772208426
0.2,190,0.21234319920285538,186.60294576580625,0.001146832704,0.004254012288,0.015009795824768982,21.17907089115542,9.799809914964873e-05,0.00018305121538694316
0.2,195,0.21321883616274115,189.80917078740015,0.001163547368,0.0042935097520000005,0.015207407925071562,21.641923420302156,0.00010661483181764428,0.00017600114349083782
0.2,200,0.2132190880110377,199.09072243623837,0.0011997559839999998,0.00442711352,0.015346181942122629,22.09480189518334,0.00010670873243726468,0.0001726984252340756
0.2,5,0.20019228031794686,-1112102502.526731,2.2816968e-05,9.1158296e-05,0.039776992423654976,2569398561.8294134,5.2143649483878665e-06,9.529188532523848e-06
0.2,10,0.20060349626743235,-4489.49162779792,4.628528e-05,0.000184444896,0.03751936260259246,4.36524870170361,1.0286774746323552e-05,1.8611631290491008e-05
0.2,15,0.20025189457738626,14.73639734935203,6.9386112e-05,0.000277108048,0.035294430324905424,1.3280410981185407,1.4014758749384734e-05,2.7458553862534273e-05
0.2,20,0.2005593068189935,19.819025682436504,9.355925600000001e-05,0.000372932464,0.033035881927797606,1.7513202340373906,1.790710615835133e-05,3.507543397845141e-05
0.2,25,0.20029395050954785,24.77527308316362,0.000117914776,0.000470793848,0.03292915689593802,2.1896403832020015,2.2380275788243184e-05,4.454149325966627e-05
0.2,30,0.20026677474991395,29.67488264227589,0.000142448496,0.000568845208,0.03251229794346475,2.5014460386457333,2.641946029202686e-05,5.124419653522471e-05
0.2,35,0.20066844498240627,34.555986262081106,0.00016719612,0.0006659997519999999,0.029415701128294242,3.0728405198223516,2.9101773489077944e-05,6.020048536045616e-05
0.2,40,0.20167682933056147,39.355010132778936,0.000193538632,0.0007661087039999999,0.0278409709922435,3.380019832544071,3.0975848866117874e-05,6.709768022422521e-05
0.2,45,0.19959490567557625,43.969030693347946,0.00021465459200000001,0.000860796664,0.02728634838542723,3.60905364381105,3.427580919543018e-05,6.790334132626394e-05
0.2,50,0.19933497903799835,48.9412328641789,0.00024155304799999998,0.000970241536,0.02724612649143927,3.983884496872755,3.694675514182127e-05,7.903385409916882e-05
0.2,55,0.19869577342601527,53.70833098061256,0.000265788528,0.001071877208,0.025073012973150212,4.738259166886559,3.956821681917465e-05,8.503074616638816e-05
0.2,60,0.2006225277924199,58.502027291763184,0.000294443616,0.0011732061999999998,0.025148515590435745,5.077075015333752,4.487890150220417e-05,8.943820743190239e-05
0.2,65,0.19954091563945786,63.290492550138126,0.0003207722319999999,0.001286778936,0.024499135365216005,5.556856446703523,4.763731365266283e-05,9.938935878084688e-05
0.2,70,0.2003693328060297,68.0208866444011,0.00034976376,0.001395831512,0.022769742861038805,5.953564302199848,4.831516530322958e-05,9.970829269529117e-05
0.2,75,0.20445673651960505,72.804050813826,0.00038521108000000006,0.0014988602719999999,0.02310720491801663,6.497063446164212,5.129386100641674e-05,0.00010558203170004835
0.2,80,0.20058464687132382,77.49233089058282,0.00040289812800000003,0.001605720848,0.023197913926967996,7.048722468314653,5.725406713364228e-05,0.00011101004249627551
0.2,85,0.20458221066444365,82.1284807007896,0.000440252392,0.001711705936,0.023506447756797267,7.61885601461779,6.311577041423431e-05,0.00011917732867821758
0.2,90,0.2049814693381853,87.59573012042706,0.000475379408,0.0018437541679999997,0.023554165643681322,8.260290357508485,6.623408032511311e-05,0.00013096209882241418
0.2,95,0.20230591747575596,91.31703114664246,0.000493113072,0.001944349352,0.022802553342769958,8.358857457395777,6.505967874992019e-05,0.00011931297608758279
0.2,100,0.20193941213428324,96.1423325525468,0.000523632096,0.002069383752,0.021740163886283068,8.918200542735663,7.28310129695227e-05,0.0001299781273326343
0.2,105,0.20316739446565157,101.54663972814375,0.000557960192,0.0021883475679999997,0.020330918283831594,10.252271897754916,6.85400472349643e-05,0.00014409734639590478
0.2,110,0.20252265153118756,105.85367323346935,0.0005821218000000001,0.002292232232,0.020855533970193886,10.751077665691795,7.699229017334138e-05,0.0001617152695627045
0.2,115,0.20433752501136346,111.37685557416388,0.000622390752,0.002423504768,0.01906855892919397,11.277776910767873,7.330407319767774e-05,0.00014301858713390429
0.2,120,0.20081161861183638,113.88592292562626,0.0006308317199999999,0.002510578744,0.0202484756926386,10.55486509865155,7.440526229122238e-05,0.00014290281211203111
0.2,125,0.20477563579461813,120.72735101014997,0.000684730496,0.0026590779280000003,0.019078841362218456,12.298652064325173,8.16042629885105e-05,0.00014778454709105015
0.2,130,0.20457616804781412,124.63154201951241,0.0007165798240000001,0.0027861733599999997,0.018491231905595623,12.676676953010702,7.901496271527958e-05,0.00016649088323352244
0.2,135,0.20442298389278515,129.70016085341047,0.000746524656,0.002905337976,0.01802981534513321,13.636643039848495,8.136858289331124e-05,0.00016758322187063784
0.2,140,0.20630606437436894,134.56390558798617,0.0007826194639999999,0.003010867976,0.01814052636280742,14.073110644103895,8.754091765295074e-05,0.00016434984501780166
0.2,145,0.20444537855241762,139.35921848800825,0.000809975088,0.0031518414799999997,0.016632381089216792,14.68297964800147,8.119408017317677e-05,0.00017580004662912237
0.2,150,0.20586352931365207,143.4874221856848,0.000849326736,0.00327635176,0.01693685122380943,15.45252585617983,9.2581245606323e-05,0.00018093476398695305
0.2,155,0.20936160188163916,148.9128635505401,0.00090193808,0.0034061015600000003,0.01872477103748027,16.332786877891238,0.00010776643868229848,0.00018465581690554564
0.2,160,0.20723542313372276,176.32393305595878,0.00091574436,0.003503115824,0.017690606510845624,17.205363909493638,9.924831237125597e-05,0.0001791463907592922
0.2,165,0.21088438823241198,159.0212316664282,0.000969953512,0.003629502712,0.01828126077009774,17.596938342373605,0.00010231048876928434,0.00018663517027768653
0.2,170,0.2098674323379428,163.47668837543256,0.000985940992,0.003711981792,0.017013694851193407,17.46012619484042,9.943447226168567e-05,0.00017769890128152378
0.2,175,0.20919190863250514,168.72837812255307,0.001020435456,0.00385755176,0.01622429062136986,18.372854750672964,0.0001008689040683999,0.00017604789913931493
0.2,180,0.2092215192682263,171.81096016142206,0.001060878808,0.004009722015999999,0.015744344155815642,18.215360457317253,0.00010922719493951648,0.00018137850095179347
0.2,185,0.21042685364032476,176.8187367634604,0.001089810592,0.004089236535999999,0.015881965579805486,20.009819446392516,0.00010078134287242622,0.00017152128669881386
0.2,190,0.21266521915425401,182.622249328779,0.001139161584,0.004217434048000001,0.014843261189940168,20.778044470382675,0.00010693369649371962,0.00018602655654966494
0.2,195,0.20791803341413376,185.5833266405604,0.001123020104,0.004278243488,0.01389797099414286,20.32296420334497,9.468105116977305e-05,0.00017944655439797627
0.2,200,0.21651346854135198,191.95533473876947,0.0012219095600000001,0.004421663416,0.015395955505556256,22.917792361731905,0.00011745515440043659,0.00021124917931681286
0.2,5,0.1989837498717764,-346243433.7085449,2.2796672000000005e-05,9.1768824e-05,0.03943165643989843,222832098.79405928,5.282633058278418e-06,9.398201653988066e-06
0.2,10,0.20007808825661502,-1929.270689449856,4.6070488e-05,0.00018419204799999999,0.03620062783276568,1004.8085923666473,9.335992086642746e-06,1.8780481881722205e-05
0.2,15,0.20043531950845192,15.225364619433774,6.9359576e-05,0.00027668510399999995,0.03452181991254845,1.3698199041667865,1.3923062495737925e-05,2.7645599792755156e-05
0.2,20,0.19906016049010236,19.867100620994016,9.3197752e-05,0.00037499112000000004,0.033100105093527614,1.7693575488523843,1.7557681669357606e-05,3.588362788874057e-05
0.2,25,0.20131895917532966,24.779987352211954,0.000118390568,0.00046968403999999995,0.033429332131315215,2.29069704364815,2.2787501603058115e-05,4.4670607253342775e-05
0.2,30,0.20045563544867165,29.68586954909471,0.000142415552,0.0005680436559999999,0.03164873190885447,2.5105971299058956,2.6720706770130463e-05,4.9252278770689016e-05
0.2,35,0.20144598094326277,34.281452581641226,0.00016647403199999999,0.000659921368,0.031065652668159617,2.9945233246679064,2.9968230589058405e-05,5.852301472467541e-05
0.2,40,0.20141868830717186,39.18312261287265,0.00019195718399999997,0.000761068504,0.029172425929638007,3.283644410854856,3.243391575604376e-05,6.391716417440612e-05
0.2,45,0.20123193412433205,44.25076326189068,0.000218535976,0.00086745456,0.02687972009802391,3.882757712437817,3.4583788830251435e-05,7.25269239971364e-05
0.2,50,0.202217036218167,48.91243397218248,0.000244928424,0.0009662871520000001,0.027492148594632743,4.023756310944541,3.814724720254692e-05,7.511607225802543e-05
0.2,55,0.20131102370312598,53.60584194601763,0.000269326984,0.0010685380719999999,0.026212983562976536,4.7927723713433865,4.2016671814028106e-05,9.022158315681905e-05
0.2,60,0.2015779242415709,58.295779236248706,0.000295182912,0.001169178392,0.025841602747441166,4.822723820399174,4.4911746323119696e-05,8.726713880222232e-05
0.2,65,0.19962368747827225,63.19598983353718,0.000319862576,0.001282465184,0.025637830187073874,5.205632218861799,4.7696948032386974e-05,9.389569284029029e-05
0.2,70,0.2028514538354616,68.09375325940795,0.000353705816,0.0013899633040000002,0.024196389037822976,5.766015767540116,4.8794889193010205e-05,9.800240783145883e-05
0.2,75,0.20236949096966975,73.3548381968385,0.00038265035199999995,0.0015081996480000002,0.023862242322117498,6.512985127428267,5.3492957384127646e-05,0.0001089663109896453
0.2,80,0.20182077478629648,77.68291464262255,0.000407685384,0.001612351376,0.022543593787956562,7.103126690132004,5.510955482807445e-05,0.00011938093887489168
0.2,85,0.2006339711764406,82.54025722726107,0.00043313944800000003,0.001725714536,0.02299255549812545,7.436375229521387,6.101594409607457e-05,0.00011050366075746405
0.2,90,0.20205590863772122,88.11796147983969,0.00047218601599999997,0.00186472172,0.02300406868850047,7.577357068104322,6.555291698675005e-05,0.000122804186292885
0.2,95,0.19892721841833097,91.22975830750744,0.000480890256,0.0019365278319999999,0.021469113858502545,8.448901452815933,6.072171476918669e-05,0.00013212809358498963
0.2,100,0.20224501216013305,97.59785332964695,0.0005281876720000001,0.002083435064,0.02107083806364582,9.305929180098145,6.888774947176323e-05,0.00012428537040789597
0.2,105,0.20246319921947217,100.9184212269988,0.0005512870159999999,0.00217161284,0.02138692738907741,9.370367490035385,7.094915336532032e-05,0.00013871349834659354
0.2,110,0.2023889503940515,105.91388741178423,0.0005847939119999999,0.002304661816,0.01881413271959083,10.258220887218076,6.575753015501917e-05,0.0001377810115234104
0.2,115,0.205713414368543,110.29543174483827,0.0006206687120000001,0.0023964836399999996,0.02017337444347821,10.675108801159247,7.94972425399841e-05,0.00014797921345312794
0.2,120,0.20397671726567507,116.33361107640708,0.000653546792,0.002550479632,0.017757586085196807,11.628319305217705,7.744127649162775e-05,0.0001518114541402742
0.2,125,0.20493703205509517,120.68009626828301,0.000684991368,0.002657456608,0.020441674865072382,12.766062583882148,8.759649540706851e-05,0.00016099689214674404
0.2,130,0.2039526170924226,124.61826877277217,0.00070753376,0.002761574752,0.017780149854878267,12.273757389149516,7.816127100772094e-05,0.00014600963770177122
0.2,135,0.20264660124709682,129.30831069145978,0.0007351183999999999,0.0028924697039999997,0.017873075602534386,13.7290822319812,7.951733194316822e-05,0.00015485033080837892
0.2,140,0.20580922122215453,151.98318656100187,0.000774091072,0.0029871158720000002,0.019734524357430304,14.064459150676383,9.586708449633176e-05,0.00016040168545463488
0.2,145,0.20223355770928234,141.07742648860045,0.0008008954,0.0031593543680000003,0.017682092280251947,13.954215668475747,8.809441173482004e-05,0.0001642476160062501
0.2,150,0.20437258507226638,143.9134435144683,0.0008388040400000001,0.003265484408,0.017521199109763682,14.710906673209854,9.336213664872072e-05,0.00017255602246457098
0.2,155,0.20792231570625486,149.85658113009882,0.000885527784,0.003373407968,0.016963335027686707,16.485146459928195,9.61674329607344e-05,0.0001834437396677656
0.2,160,0.2090829078972351,152.74186423875332,0.0009207169680000001,0.0034828805200000004,0.016627164337126216,15.77066765800968,9.789471679451848e-05,0.0001736539094044289
0.2,165,0.20507876982480366,157.76985019183957,0.000937074024,0.0036322630399999996,0.017401902046432452,19.05068537425575,0.00011081486851948806,0.0001921443864407139
0.2,170,0.20747117259150416,166.33478221757736,0.0009926035360000001,0.0037916926320000002,0.016578937525953408,18.666710693984008,9.52379842255006e-05,0.00018076618823198266
0.2,175,0.20815973279430297,171.03314137920037,0.001029080888,0.00391462688,0.01619487935947424,20.372412471266905,9.918475457518386e-05,0.0001890521143589185
0.2,180,0.20687641764539222,173.7544126579613,0.001046445072,0.004011865024000001,0.016266951518402184,19.92982427693095,0.00010404032490223595,0.00020113190550054318
0.2,185,0.2061963438640303,178.0025483073757,0.001067400784,0.004109222448,0.01602228488670924,20.174148950396468,0.00010557319936950544,0.00018930046653548244
0.2,190,0.20824747732939,181.8922422196223,0.0010945095520000002,0.004161302263999999,0.015882535096658344,19.725366494636777,0.00010229870396375165,0.00017138536737911525
0.2,195,0.21343467751365808,189.42177328822692,0.0011649907120000003,0.0042933102800000005,0.01588564595830816,23.1244702061063,0.00010958246711764184,0.00018259947141965551
0.2,200,0.21052223224392558,193.5189458990536,0.0011854331759999998,0.004445483632,0.013438309196308458,21.35299727151071,9.40056523581908e-05,0.0001911419794025179
0.2,5,0.201177791257905,-514772591.7157453,2.3082496e-05,9.1654304e-05,0.04017943695934212,5958388.287260878,5.373506723358964e-06,9.732314250761944e-06
0.2,10,0.19875660139616502,-787120.9591153963,4.5711576000000006e-05,0.000184276136,0.037251409970585424,93707.73151042766,1.0033285130415859e-05,1.8623635776010656e-05
0.2,15,0.19992018155750466,14.761212136607757,6.923755199999999e-05,0.000277088424,0.035248633673569674,1.3679054354031028,1.3914222424817564e-05,2.8131885340521068e-05
0.2,20,0.20005166978387115,19.958944049425856,9.385703199999999e-05,0.00037530692,0.034128621306761295,1.8135166633576665,1.8298390298356195e-05,3.671217359189728e-05
0.2,25,0.2011283853635871,24.62600719962782,0.00011748046400000001,0.00046662636800000003,0.03303738400560001,2.189973875337303,2.2398774813116547e-05,4.313748789153787e-05
0.2,30,0.19969114525509402,29.498434299685794,0.00014090730400000002,0.0005647188960000001,0.030587715668321455,2.509484759270069,2.4773862247368376e-05,5.150605776128847e-05
0.2,35,0.2013323602508355,34.631240479679036,0.000168138752,0.000666991536,0.03028628760174419,2.9673795147099877,2.9523100036318945e-05,5.775059619772512e-05
0.2,40,0.20017401103459498,39.20124022933116,0.00019037688,0.000760680048,0.02791392440899957,3.323925821386144,3.1078105762507465e-05,6.433268112303183e-05
0.2,45,0.20098484225681484,44.16624738608067,0.00021805413600000002,0.000866874128,0.027549989367375897,3.853326800444785,3.528530179547149e-05,7.276445113916285e-05
0.2,50,0.1987039595581844,48.9253372740115,0.00024085848,0.00097128888,0.027246398231907918,4.112660895562351,3.693329360663086e-05,8.034785235567657e-05
0.2,55,0.20081728365483686,53.95359313038621,0.000270288712,0.0010756547599999999,0.027039274547186923,4.709222952112512,4.2468824219620866e-05,8.527441095718224e-05
0.2,60,0.2011303863370277,58.69571659987429,0.00029654379199999995,0.00117784204,0.025070569097739907,5.244971762989769,4.415797636908575e-05,9.037214418966944e-05
0.2,65,0.20226519292422443,63.06690829878656,0.00032235979199999996,0.0012713884320000003,0.024738186304463533,5.394331134868859,4.607359950223919e-05,0.0001000462937679821
0.2,70,0.20069577864680213,68.24224778295276,0.000352340992,0.001403256432,0.024066552792416523,5.7669342377779484,4.9745921287196365e-05,0.00010392755174750041
0.2,75,0.19949282905767843,72.50795594119232,0.00037350721600000003,0.001498776704,0.024032834482289,6.284085621352063,5.606537392060579e-05,0.0001087678623895146
0.2,80,0.19962284952667564,77.27408685795456,0.00040045833600000003,0.001605616304,0.024438302728991355,6.679131599098046,5.457814771542824e-05,0.00011463784208117136
0.2,85,0.20311948284668757,81.93478316688193,0.00043650883200000004,0.001712516096,0.022625640772805135,7.388988996475535,6.042212162057682e-05,0.00011834069700733887
