placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0023093629147160595,0.0077836108284144116,-212399.12415901624,520.9064056897639,90.76720000000002,305.92704000000003,0.00016900908720206352,0.00024602821583525166,9775.739641963775,68.18515469681718,6.6427331633899005,9.669892995188723,1883.836832523346
