placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.006327509413800122,0.001355305821290454,-143323.54693107086,882.8833216353576,248.69643,53.268940000000015,0.00033792454517542366,0.00014437868695195102,13327.812870904729,113.08522509479252,13.28178632357485,5.674659911959482,1596.785567522049
