placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0018896277732546305,0.005951603399145126,-127460.22650034839,405.37848212197633,74.26992999999999,233.92182000000005,0.0002707782221639968,0.0003481215919027922,17049.019264404586,60.59923179305126,10.642667243933731,13.682571048147349,1464.2010519504547
