placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.00559437181966212,0.0018826613067372275,-131122.10579873197,861.8050318830001,219.88118999999998,73.99612,0.00033418793554083166,0.00021062653853195834,13295.39083735032,102.24099377641933,13.134922618496844,8.27846547046009,1613.8673655986786
