placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0011643636779971505,0.00930450183187462,-220602.4967427976,438.54768461275415,45.76415,365.70414,6.578113563963716e-05,0.0002855137130363359,11410.986356242864,80.99538155736339,2.5854617551803005,11.221830977180149,1840.8814902305603
