placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.005615391563199675,0.004405662273559943,-240540.94087333343,608.8354027447555,220.70735000000002,173.16014999999996,0.0003423709819607611,0.00019945001083323654,17844.331816279195,80.66260317725542,13.456549074985757,7.839183225789533,1939.8668735027313
