placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0010592463871361693,0.00029976745369428054,-6200.413576623832,42.83216150341633,41.632619999999996,11.782060000000001,0.00016127528632981796,6.405500976399228e-05,1905.2639494484908,5.907895775964377,6.338763853907164,2.5176181037639527,260.88678765296936
