placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.0009487774781192753,0.0034404877366171383,-40196.441326959,200.668448219321,37.29075000000001,135.22493000000003,0.0001770328140112783,0.00020783066180529627,5192.742075400667,24.99035007431735,6.958097721899284,8.168576331595366,832.1897647380829
