placeholder,rhocov,rhomev,Env,Pv,Ncov,Nmev,rhocov_s,rhomev_s,Env_s,Pv_s,Ncov_s,Nmev_s,time
1,0.007737479645837573,0.0024177231325055977,-288166.57340324094,137.55112171462477,304.11390000000006,95.02619,0.00022566173521949804,0.00013291158065546974,12208.412241744374,71.04247255984524,8.869408841067143,5.2239567660825825,1506.3981132507324
