yc0,P0,ycf,Pf,rhoco,rhome
0.4,5,0.3872904710723553,4.989764991667609,4.463811670423241e-05,7.061934517092154e-05
0.4,10,0.38591174395484573,10.029767219040146,9.0285448093835e-05,0.0001436681682656583
0.4,15,0.40477898087754444,15.108855619359742,0.0001443347050754458,0.00021224187595782331
0.4,20,0.40555994994402855,19.74210595769846,0.00019129829052694065,0.00028039101349171746
0.4,25,0.40059263381592275,25.119727038912863,0.0002449316963121677,0.00036649166906283523
0.4,30,0.4003734951565712,30.63961526326591,0.000301149047870811,0.00045102124190584547
0.4,35,0.4078446808552229,36.42504070986667,0.00036984251246265326,0.0005369794465417361
0.4,40,0.4089080006571218,40.72631801845405,0.000423527098348035,0.0006122244586462524
0.4,45,0.4080251628696551,45.794285506457435,0.00048584584751710553,0.0007048793619286426
0.4,50,0.4132938352066701,50.330730154122286,0.000546765110548398,0.0007761801259199483
0.4,55,0.41244232839249145,58.132144189699005,0.0006353443216987753,0.0009050997063791678
0.4,60,0.4189625884080893,61.986808681391985,0.0007112455438993548,0.0009863894325357443
0.4,65,0.4160571255249127,68.68660839497329,0.0007771914636622319,0.001090800732557696
0.4,70,0.410155025901136,76.05407449594796,0.0008780116232212958,0.0012626707231482256
0.4,75,0.4153387044825862,78.43482139822059,0.000947914611887676,0.0013343542969744377
0.4,80,0.4077275969270078,85.15285662912062,0.0010029176779528784,0.0014568561649553385
0.4,85,0.4047076465542646,93.79552393231869,0.0011242111143060026,0.0016536240066206396
0.4,90,0.4213498849278318,98.546812270239,0.0012059376336572543,0.0016561436835449692
0.4,95,0.4253688673057318,108.28315235327501,0.0014250507317847385,0.0019251021386191267
0.4,100,0.39767378705554624,107.3900220945137,0.0013094694728119887,0.001983353729108244
0.4,105,0.41917986881552183,119.68073598702796,0.0015705669695629902,0.002176194472013266
0.4,110,0.4199443650080705,120.25439003892124,0.0015831940257590702,0.0021868149508553546
0.4,115,0.39563414336053027,126.45871519603153,0.0016011091426457206,0.002445834655090853
0.4,120,0.40930213758825945,118.31703270871793,0.0017280880017396698,0.002493947123515535
0.4,125,0.4064824905800747,158.65838092444952,0.0018204458213396078,0.002658088589187457
0.4,130,0.39697460980779387,134.85021717658495,0.0017902621563043969,0.0027195027306015983
0.4,135,0.39741699707648837,194.03803622086718,0.0019060119818736286,0.002889988178901555
0.4,140,0.4045271185036641,145.44011879546684,0.0020065865264212368,0.0029537398265895355
0.4,145,0.40052528572687435,151.35549965098343,0.0020456419309924055,0.003061755788679572
0.4,150,0.3889619234802403,164.6931352844915,0.0020269013365983063,0.0031841520191198793
0.4,155,0.3927103339406747,164.98538343417718,0.002098092587954847,0.003244503230447522
0.4,160,0.3771041647297594,180.18412634823946,0.002052936940056622,0.0033910149757961205
0.4,165,0.38540098989657073,174.4685727093824,0.0022351962230199142,0.00356446771562168
0.4,170,0.38940942803558737,176.9945183769312,0.002221262847843809,0.0034829206873345227
0.4,175,0.37794430333038936,182.26178313386555,0.00225242524211609,0.003707249827115147
0.4,180,0.37608881181038845,185.3383627089623,0.0022361453943578217,0.003709645397964957
0.4,185,0.3623231536455506,212.89935524063395,0.0021871954521235208,0.0038493921358261733
0.4,190,0.3744986798951225,190.74731143043184,0.0023244740641802167,0.003882421150593786
0.4,195,0.37372994171867013,198.61249399246157,0.0023160975740467633,0.0038811516037839883
0.4,200,0.36550325370499565,185.359232612245,0.002312868919786581,0.004015033489676894
