yc0,P0,ycf,Pf,rhoco,rhome
0.2,5,0.2002113358237564,4.995505325694898,2.29835133293964e-05,9.181275050268008e-05
0.2,10,0.1951033918308471,9.799006802442891,4.446765378507038e-05,0.0001834507507479653
0.2,15,0.18841841476826332,15.219448031870666,6.686398728639317e-05,0.000288005717825124
0.2,20,0.21087790162026304,19.601427095898586,9.799049571317707e-05,0.0003666883300920644
0.2,25,0.2016975849914947,25.570609850572183,0.00012315422359499492,0.00048743426510797195
0.2,30,0.19301829594166944,30.908366048105826,0.00014430945512671866,0.0006033370538359826
0.2,35,0.20364706097446875,-35.459109136597675,0.0001756373653894315,0.000686822247575232
0.2,40,0.20361081398031472,39.798989171840304,0.00019777643798458,0.000773569013262922
0.2,45,0.21607418905170928,45.57788957307263,0.00024488564865057056,0.0008884549401782338
0.2,50,0.204556478659777,50.06066975960237,0.00025856506087298866,0.0010054626666625443
0.2,55,0.20411110357598972,54.900992725320286,0.00028698811397311546,0.0011190506019278595
0.2,60,0.2232880839886981,60.792433124673444,0.0003495319277872079,0.001215853566787145
0.2,65,0.2055028855250189,66.71475731809781,0.0003501323818740409,0.0013536509055456101
0.2,70,0.20936320567613873,70.4130337977042,0.0003786057081373886,0.0014297622279318026
0.2,75,0.21120574306718287,76.44510078652856,0.00041746577086032246,0.001559117653424357
0.2,80,0.2102868038197813,81.1150013192991,0.000456156689845089,0.0017130554602241164
0.2,85,0.21509832142460825,84.41013550384902,0.0004956701387922692,0.0018087185496429453
0.2,90,0.22045995909714203,95.08837213699685,0.0005606352887099751,0.001982390170452613
0.2,95,0.2137470311056708,97.62983212776446,0.0005767511045564306,0.002121537155041899
0.2,100,0.2151381808857112,105.58191247115617,0.0006239540801340617,0.002276293925892946
0.2,105,0.21743607922765457,105.82883519072544,0.0006395292172825078,0.0023016993936920476
0.2,110,0.20447953660070609,117.99949533065102,0.0006570356560194333,0.002556174168993269
0.2,115,0.21330151833785937,119.03776387233788,0.000707309355157534,0.0026086977725422785
0.2,120,0.21546455140427934,125.53604940547993,0.0007786336788969172,0.0028351100846233995
0.2,125,0.20965747867130444,124.93908068422547,0.0007597045034571817,0.002863846195863337
0.2,130,0.2106825493141185,129.8106941048946,0.0008063421893663707,0.0030209429464525886
0.2,135,0.2165831326762676,141.3672171506256,0.0008600072967198771,0.003110788056052825
0.2,140,0.21550580168669592,141.76913910604873,0.0009083777062534333,0.003306718588806131
0.2,145,0.21435475890383615,151.2762043746176,0.0009493486028533474,0.0034795178599586313
0.2,150,0.2119034165430542,154.39340738199294,0.0009611747306758021,0.0035747348188548064
0.2,155,0.20411717669912324,-159.54759441624557,0.0009246097955372519,0.0036051892664013875
0.2,160,0.21619298332771356,163.2816133969642,0.0010455307899935999,0.0037905687628246552
0.2,165,0.2120590803756244,162.9956373680771,0.0010394384617525114,0.0038622071547017977
0.2,170,0.20925049514935912,171.3025276639366,0.0010421760096630008,0.003938342717038769
0.2,175,0.20253298233268527,176.43816696128482,0.0010406160575245362,0.004097391814275806
0.2,180,0.1922486289501396,183.0431665751144,0.0009938181323488947,0.004175623843784236
0.2,185,0.20384588395889702,183.32708140344198,0.0010806864688101296,0.004220801340617686
0.2,190,0.1946769383404273,12230537.847442301,0.0010415632500909515,0.0043086505912095134
0.2,195,0.19586528264690564,208.1157994670544,0.0010673450554932035,0.004382038526268707
0.2,200,0.2085118339729267,196.09647784473805,0.0011670440348799697,0.004429971792200136
