yc0,P0,ycf,Pf,rhoco,rhome
0.1,5,0.10575997917262522,4.923778474048801,1.189021116171407e-05,0.00010053616462554327
0.1,10,0.09586266219212268,9.937165380708434,2.2017975902273424e-05,0.0002076645240281604
0.1,15,0.09737829667055292,14.609217846385818,3.312537681683688e-05,0.0003070466938541625
0.1,20,0.09712823009220094,19.87796425390644,4.504168302760284e-05,0.00041869252673660385
0.1,25,0.10865789174411976,24.565599718246304,6.331646224514299e-05,0.0005193974228562536
0.1,30,0.09676864331518432,29.666129667247187,6.838558011499547e-05,0.0006383059448685405
0.1,35,0.095982280290504,34.680002666275804,7.981727282002765e-05,0.0007517661463116008
0.1,40,0.1032019221828674,39.33933452724404,9.789411305175003e-05,0.0008506745858750756
0.1,45,0.10978808689135847,43.171211658635414,0.00011570985850753221,0.0009382283399240851
0.1,50,0.10678441454489884,48.762292073777715,0.00012847330565114463,0.0010746358390557962
0.1,55,0.1046990984089214,54.86845775945774,0.00014262923078350076,0.0012196483145916876
0.1,60,0.10537078212764503,60.16102537149295,0.0001577126226039602,0.0013390269803431724
0.1,65,0.10060373345018721,64.76835458981571,0.00016324232015079888,0.001459384540229352
0.1,70,0.0989165413001062,70.08070089106258,0.00017143532045276765,0.0015616956422710938
0.1,75,0.11094575994440378,78.35635145695593,0.00021691870237936967,0.001738259237616446
0.1,80,0.10604960192901561,79.79533795709412,0.00021558101162631312,0.0018172508680314007
0.1,85,0.08993585846214706,83.2220083265127,0.00018658182683894349,0.001888028123289831
0.1,90,0.10223168259750348,86.00185748401672,0.00022634319936431965,0.001987678849509275
0.1,95,0.10151281526152961,95.41154535818836,0.0002518030833794531,0.0022287022866147445
0.1,100,0.11265701129268532,100.42616361640103,0.00029859973059850626,0.002351920882119841
0.1,105,0.09787317857476302,103.6887212201728,0.00027396192307731947,0.0025251902763993367
0.1,110,0.10633152965257456,109.39678796115379,0.0003088658444458873,0.002595877889186735
0.1,115,0.09843870039705725,116.8839397753519,0.0003017935914599521,0.0027640086818599215
0.1,120,0.1068182471745804,129.50089094022525,0.00035219801318974874,0.0029449728588816435
0.1,125,0.0970756530951584,120.84741169305688,0.0003226625813280236,0.0030011634351885348
0.1,130,0.10595533349775847,132.587541709597,0.0003699347108468627,0.003121486613920039
0.1,135,0.1000434225759226,-179.94585654030152,0.0003610007430699197,0.0032474398097905905
0.1,140,0.09735442065521363,140.53859420035764,0.00036982682657613785,0.0034289408522527594
0.1,145,0.10278292519004768,140.90446686421038,0.0004014548505151505,0.003504396727194401
0.1,150,0.10159084897186585,-28764.038554538514,0.00041487774387070377,0.003668932442473918
0.1,155,0.09716535352744261,156.54324642947873,0.000401285644940374,0.003728639584293089
0.1,160,0.10580941470580059,149.63185327240856,0.0004492476855072508,0.0037965719020631784
0.1,165,0.10236907665228812,160.15990138338674,0.0004381997507984652,0.003842387367192999
0.1,170,0.09597680652396182,165.46831597935906,0.0004388986693792326,0.004134067292659273
0.1,175,0.09483981591142122,158.4111312296044,0.0004392762024901603,0.004192493674630191
0.1,180,0.09407710987108922,175.15460303071652,0.000445190420684758,0.004286995987834677
0.1,185,0.0974411062347307,177.56691100082801,0.00047039170400051946,0.004357054557409624
0.1,190,0.09593637031149292,181.9950404351111,0.00046292268671821777,0.00436238689311233
