T_res,P_res,yco_res,yco_sim,P_sim,E_sim,rhoco,rhome,yco_s,P_s,rhoco_s,rhome_s,E_s,time
30.0,10.0,0,0.0,10.018749060980191,-12.340274604888842,0.0,0.0002428281201031689,0.0,1.4714067128167296,0.0,3.34483362343279e-05,4.091106612920134,26.15995478630066
30.0,20.0,0,0.0,19.607403711782275,-24.51504682725021,0.0,0.000481629161955709,0.0,2.5854178640558882,0.0,5.5833527354868784e-05,5.2059420513671295,48.40943789482117
30.0,30.0,0,0.0,29.55283436861724,-37.06703736198335,0.0,0.0007354793656046166,0.0,3.3921829434686384,0.0,6.430283560570367e-05,5.652747379117154,73.67379069328308
30.0,40.0,0,0.0,39.07641508953655,-50.355288365765865,0.0,0.000988883300687656,0.0,3.971468321791235,0.0,7.471190726469039e-05,6.453998425735335,98.85288739204407
30.0,50.0,0,0.0,48.803194550520374,-63.5552803897795,0.0,0.0012550971794100896,0.0,4.631333123046838,0.0,9.580915559999485e-05,7.612567866806549,121.67882752418518
30.0,60.0,0,0.0,57.08557711385911,-77.06775277453323,0.0,0.0015076602759407523,0.0,5.8573286252561445,0.0,0.00011509870976103978,8.144952962175797,146.94214606285095
30.0,70.0,0,0.0,68.03448411840428,-91.32972144112871,0.0,0.0017971204074786664,0.0,6.595133636265503,0.0,0.00010743320355548162,8.110960934646254,175.86818671226501
30.0,80.0,0,0.0,75.69737285130608,-101.84036389224438,0.0,0.0020298624294039576,0.0,7.945057053619672,0.0,0.00012033614759878795,7.361110991355871,201.51908040046692
30.0,90.0,0,0.0,86.85086253225484,-120.4230756879205,0.0,0.0023687442598630377,0.0,8.036174405567774,0.0,0.00012928164143967484,8.019450660078364,233.96511387825012
30.0,100.0,0,0.0,94.9182214726519,-131.38963527142187,0.0,0.002609029559892934,0.0,9.36132999715058,0.0,0.00013265851025081232,8.069207092863136,253.73938512802124
30.0,110.0,0,0.0,104.8192961387279,-147.06958425608536,0.0,0.002925069350781368,0.0,10.290125717471508,0.0,0.0001165193322995354,7.295032194384333,282.8580617904663
30.0,120.0,0,0.0,114.18298431077679,-156.82524734669803,0.0,0.003133306942547912,0.0,12.132165837952778,0.0,0.00015687319042768342,9.366779048999964,296.8652036190033
30.0,130.0,0,0.0,124.16124379475427,-174.99713266681985,0.0,0.003512860929354275,0.0,10.7842090041133,0.0,0.0001733055910954137,8.851552192542764,331.2464711666107
30.0,140.0,0,0.0,131.57525960651202,-183.65760742483639,0.0,0.00370994561070379,0.0,11.199516760623789,0.0,9.241434870132548e-05,6.449672482120419,353.91139364242554
30.0,150.0,0,0.0,143.48777230105495,-201.6905092347173,0.0,0.004035015991572655,0.0,13.354755973027842,0.0,0.00011603737497978836,6.588801826653739,376.168160200119
30.0,160.0,0,0.0,151.85225384760224,-215.7525282216693,0.0,0.004352022679829252,0.0,14.698463767105094,0.0,0.00015193598311454766,8.831247335284976,421.8305194377899
30.0,170.0,0,0.0,158.52122417631423,-223.65518227488326,0.0,0.004547787359834897,0.0,13.683807971867179,0.0,0.00018960812004066213,8.957011923115225,432.7528803348541
30.0,180.0,0,0.0,168.465186753111,-231.9935657813432,0.0,0.004756271604719959,0.0,13.142570511253279,0.0,0.00015767494615683174,9.060106306442586,457.9805164337158
30.0,190.0,0,0.0,176.59528637836547,-252.3225003888081,0.0,0.005103171965198147,0.0,18.344161860328988,0.0,0.00014219025565507056,7.528203579309261,479.0536594390869
30.0,200.0,0,0.0,182.75000628335596,-262.7798997911872,0.0,0.005346848959902299,0.0,16.2748077303447,0.0,9.030303226272945e-05,4.656310028310738,504.9833528995514
45.0,10.0,0,0.0,9.950180980955235,-11.569537852953756,0.0,0.00022972228915413623,0.0,1.464511575778645,0.0,3.2151499169155986e-05,4.108536348493484,24.51787304878235
45.0,20.0,0,0.0,19.990354574450052,-23.324397887856158,0.0,0.0004668024915583871,0.0,2.221111599374131,0.0,4.5851511513898755e-05,5.2448042124957315,46.99295783042908
45.0,30.0,0,0.0,29.010018511231692,-34.619590192778865,0.0,0.0006830085219744011,0.0,2.847352764873738,0.0,5.458288324369476e-05,5.179313664883056,69.79850482940674
45.0,40.0,0,0.0,39.53964602292189,-46.92581852780215,0.0,0.0009392736118027889,0.0,3.9151616525010846,0.0,6.964871806708218e-05,5.405165004681581,90.6362771987915
45.0,50.0,0,0.0,48.80483211873084,-59.583658041159815,0.0,0.0011817718788975484,0.0,4.363430167053121,0.0,7.068925124262358e-05,6.091016404917706,119.85996985435486
45.0,60.0,0,0.0,59.2836455712979,-72.2948826631789,0.0,0.0014409695907302122,0.0,5.402364707456615,0.0,8.083622671793141e-05,6.706269555015248,138.26402163505554
45.0,70.0,0,0.0,68.42057843314252,-83.67502045183082,0.0,0.0016904613630576754,0.0,6.2798114019344915,0.0,0.00010514995755623034,6.583124446655314,161.89556431770325
45.0,80.0,0,0.0,78.26921155962363,-97.10733845872687,0.0,0.0019375459638123192,0.0,7.168849446513253,0.0,8.057793910593048e-05,6.219459796723421,186.1343116760254
45.0,90.0,0,0.0,86.51881525145316,-107.38893266380511,0.0,0.002163152938902143,0.0,7.885082947484774,0.0,0.00010263197822741765,6.157597467347843,212.40459656715393
45.0,100.0,0,0.0,98.76427300491818,-123.590520944323,0.0,0.0024904633951064992,0.0,8.63596374340964,0.0,0.00010779714264923993,6.5326600256886955,235.9916865825653
45.0,110.0,0,0.0,104.88345626260683,-135.81832132024897,0.0,0.0027121396173816407,0.0,9.11954827704618,0.0,9.961379475129723e-05,7.475776044379788,258.783554315567
45.0,120.0,0,0.0,112.1727572303684,-144.69982406636217,0.0,0.002925958191330746,0.0,9.363149483525145,0.0,0.00012587158095976118,7.961500797718371,282.65674686431885
45.0,130.0,0,0.0,124.22697544516133,-158.65703540021175,0.0,0.0032269636603259036,0.0,10.807418737425332,0.0,0.0001463946509832861,8.339974561647006,302.42679738998413
45.0,140.0,0,0.0,131.2932998424458,-168.4457370542319,0.0,0.0034056006813503103,0.0,12.385713658521267,0.0,0.00017015082201609047,8.415969361738433,325.9100875854492
45.0,150.0,0,0.0,138.3532474305375,-180.21532122827315,0.0,0.003682591115546769,0.0,12.236287396751674,0.0,0.00012942523038053912,8.153008009792956,362.100873708725
45.0,160.0,0,0.0,148.038948714995,-198.847715818855,0.0,0.00401827524154492,0.0,13.921450973482095,0.0,0.00012172353863531737,7.870437306005811,377.41647028923035
45.0,170.0,0,0.0,163.03184937226493,-208.7638508553303,0.0,0.004276680598985125,0.0,15.071186221666872,0.0,0.00012559348147455016,8.377851432741148,404.0910732746124
45.0,180.0,0,0.0,176.57293315598218,-226.50350509105704,0.0,0.004615202896629614,0.0,15.346144556335371,0.0,0.00013979169661781902,8.02259894193871,421.270055770874
45.0,190.0,0,0.0,170.684165282329,-226.39787477515233,0.0,0.0046190131622888785,0.0,14.885035867956306,0.0,0.00011144508868265611,6.880003114938452,444.45384430885315
45.0,200.0,0,0.0,182.97133550702085,-238.05070597540106,0.0,0.00487301080064286,0.0,17.47580258781873,0.0,0.00017133153249497128,9.368182286026684,468.8725092411041
60.0,10.0,0,0.0,9.873825935910524,-10.614983957153676,0.0,0.00021730246888768947,0.0,1.4363457845993441,0.0,3.030182424572942e-05,3.9309154464415403,24.266536474227905
60.0,20.0,0,0.0,19.76136820038572,-21.728703231937526,0.0,0.00043980420764920037,0.0,2.231954209608864,0.0,4.519282411473121e-05,4.80834990491821,45.02597212791443
